COUNTY,MESOZONE,rank11,rank21,rank23,rank3133,rank42,rank4445,rank4849,rank22,rank51,rank52,rank53,rank54,rank55,rank56,rank61,rank62,rank71,rank72,rank81,rank92,rank99
64075,6015,1,1,9,6,7,8,3,1,4,5,1,5,1,10,6,9,3,8,5,4,4
64075,6016,1,1,6,4,2,9,4,1,7,8,3,7,1,6,5,9,5,10,3,7,2
64075,6017,1,1,8,9,3,9,8,1,4,3,1,7,1,5,6,10,1,7,5,6,9
64075,6018,1,1,1,3,4,8,6,1,1,4,8,9,3,10,7,5,4,9,7,6,5
64075,6019,1,1,7,8,1,10,8,1,4,3,1,7,1,3,5,9,5,9,5,6,5
64075,6020,1,1,4,3,6,9,7,2,5,8,6,9,1,4,7,8,1,10,5,3,5
64075,6021,4,1,5,6,2,5,10,1,3,8,1,5,1,7,8,9,3,7,9,4,5
64075,6022,1,1,6,8,1,10,9,1,4,5,3,6,1,5,4,9,3,7,7,8,
64075,6023,1,1,7,8,5,9,7,1,1,3,1,4,1,6,8,10,3,9,6,5,2
64075,6024,1,1,4,7,1,5,9,1,5,4,1,8,1,6,8,10,3,9,6,7,4
64075,6025,1,1,4,9,5,9,8,1,6,5,3,6,1,4,7,10,1,8,7,3,8
64075,6026,1,1,1,6,3,8,6,4,1,5,7,9,1,3,7,9,4,10,8,5,7
64075,6027,1,1,9,8,4,4,3,1,9,7,2,7,1,6,5,10,3,8,6,5,7
64075,6028,1,1,4,7,4,9,9,1,6,8,2,5,1,5,3,10,3,7,8,6,
64075,6029,1,1,6,7,1,9,8,1,5,6,1,8,1,5,4,9,4,10,6,3,1
64075,6030,1,1,6,9,2,8,5,2,1,5,4,6,1,7,4,10,3,8,9,7,4
64075,6031,1,1,4,9,6,8,1,1,4,3,4,5,1,7,6,7,1,9,7,10,1
64075,6032,1,1,7,4,1,5,4,5,8,1,1,8,1,5,9,10,3,9,7,6,1
64075,6033,1,1,5,6,1,6,1,1,7,8,3,10,1,5,9,9,4,8,7,4,
64075,6034,1,1,3,5,6,7,3,1,8,7,6,10,1,9,8,9,4,4,1,4,
64075,6035,2,2,5,7,2,7,2,2,5,2,6,9,2,8,10,9,8,2,4,6,1
64075,6036,1,1,2,6,4,8,6,3,7,8,3,9,1,5,10,9,7,5,2,4,9
64075,6037,2,2,5,6,4,8,7,2,2,6,4,9,2,5,6,10,2,2,8,9,8
64075,6038,2,2,2,2,2,9,2,2,7,8,6,10,2,8,9,7,5,2,5,6,4
64075,6039,1,1,3,5,4,9,2,1,7,7,4,10,1,3,9,8,6,5,8,6,5
64075,6040,1,1,1,7,5,9,1,1,4,7,6,9,1,6,8,10,3,5,4,8,7
64075,6041,1,1,1,3,4,9,7,1,8,3,5,10,1,5,8,9,3,5,7,6,
64075,6042,1,1,6,8,1,9,4,4,5,7,3,10,1,1,8,9,7,5,6,1,3
64075,6043,2,2,2,6,5,8,2,2,8,6,2,10,2,5,9,9,2,7,7,4,4
64075,6044,2,2,2,7,2,6,6,5,7,8,2,9,2,2,10,9,2,2,8,2,2
64075,6045,2,2,6,8,5,8,4,2,2,4,4,9,2,7,9,10,2,7,2,6,6
64075,6046,1,1,2,6,3,9,4,5,2,7,8,9,3,4,10,8,1,7,5,5,
64075,6047,2,2,9,5,7,8,2,2,9,7,2,8,2,2,6,10,2,5,6,2,9
64075,6048,1,1,3,3,1,8,8,1,4,7,7,10,1,5,9,9,4,6,6,5,6
64075,6049,1,1,1,7,3,6,5,2,7,5,6,9,1,3,8,10,4,8,4,9,6
64075,6050,2,2,2,8,5,5,7,2,6,8,6,10,2,2,7,9,2,2,2,9,2
64075,6051,1,1,8,6,5,9,4,1,3,5,6,10,1,1,9,7,7,8,4,3,2
64075,6052,4,1,1,1,7,9,4,5,6,8,9,10,1,3,5,8,7,1,6,1,8
64075,6053,1,1,8,7,3,10,4,1,4,7,6,9,1,1,8,9,1,5,4,5,9
64075,6054,1,1,7,7,4,9,8,1,5,6,1,10,1,1,6,9,3,4,4,8,6
64075,6055,1,1,3,4,1,8,9,6,7,1,6,8,1,1,9,10,5,7,5,4,
64075,6056,2,2,8,8,2,4,5,2,6,2,2,9,2,6,10,9,7,5,7,2,8
64075,6057,2,2,9,8,2,6,6,2,4,8,2,9,2,2,10,5,7,6,7,2,8
64075,6058,2,2,5,2,4,9,2,6,4,2,7,10,2,2,6,4,7,8,9,7,9
64075,6059,2,2,7,7,2,8,5,2,6,2,2,10,2,6,9,9,2,7,2,2,1
64075,6060,2,2,4,8,5,5,2,5,4,6,8,9,2,2,10,9,2,2,7,7,1
64075,6061,1,1,1,9,5,1,4,5,3,8,3,10,1,6,7,9,6,3,7,8,9
64075,6062,1,1,5,10,6,8,4,1,3,6,9,9,1,1,7,8,3,4,5,7,
64075,6063,1,1,8,5,1,8,4,1,4,3,1,10,1,7,9,9,6,6,5,7,5
64075,6064,1,1,3,9,6,4,6,5,9,7,7,10,1,1,8,2,3,5,8,4,
64075,6065,1,1,6,4,5,8,2,1,4,9,5,10,1,7,6,9,7,3,8,3,8
64075,6066,2,2,2,2,2,9,2,2,8,7,6,10,2,6,8,9,5,2,2,7,3
64075,6067,3,3,3,7,3,7,3,3,3,9,7,10,3,3,8,3,3,3,9,8,4
64075,6068,3,3,7,3,3,10,3,3,3,7,9,9,3,3,8,8,3,3,3,3,4
64075,6069,1,1,4,8,1,8,6,5,10,7,1,9,1,1,7,9,4,6,3,5,
64075,6070,2,2,9,7,4,4,7,2,2,10,2,9,2,5,6,8,2,5,8,6,
64075,6071,2,2,2,7,2,7,6,2,8,10,9,8,2,2,2,9,4,6,5,5,6
64075,6072,2,2,2,7,9,2,8,5,6,7,2,10,2,2,8,9,2,6,2,2,4
64075,6073,2,2,5,2,2,10,2,2,8,7,5,9,2,2,5,9,2,7,8,6,1
64075,6074,2,2,2,5,2,7,2,2,7,6,2,10,2,2,9,8,2,8,6,9,3
64075,6075,3,3,3,3,7,8,3,3,6,9,3,6,3,3,9,10,3,3,3,8,
64075,6076,3,3,10,3,6,3,9,3,3,9,3,8,3,3,3,3,8,3,7,7,5
64075,6077,2,2,5,5,2,7,10,2,2,7,9,8,2,2,8,9,2,6,2,2,5
64075,6078,2,2,7,7,2,2,2,2,5,2,2,10,2,8,9,6,6,9,8,5,
64075,6079,1,1,5,6,3,8,4,1,4,10,1,9,1,6,8,9,7,3,5,7,8
64075,6080,1,1,4,8,4,6,7,1,5,6,3,9,1,1,9,10,3,5,8,7,
64075,6081,2,2,5,4,2,8,2,2,5,7,6,9,2,2,6,8,9,7,2,10,7
64075,6082,1,1,6,5,4,9,6,1,7,7,1,8,4,3,9,8,1,10,5,1,7
64075,6083,4,2,6,10,2,9,7,2,5,5,2,8,2,5,9,7,2,8,2,4,
64075,6084,2,2,5,4,7,10,4,2,5,2,6,9,2,9,8,8,2,7,6,2,8
64075,6085,1,1,7,8,1,8,3,1,7,5,4,9,1,5,8,10,3,6,6,4,7
64075,6086,1,1,4,7,3,9,7,1,5,6,3,8,1,6,8,10,4,9,5,2,4
64075,6087,1,1,1,6,8,9,7,1,4,5,1,8,1,5,3,9,4,10,6,7,3
64075,6088,2,2,7,8,2,7,4,2,5,4,2,6,2,5,9,10,2,6,9,8,7
64075,6089,1,1,6,8,4,10,9,1,6,1,5,9,1,5,4,7,3,8,3,7,5
64075,6090,1,1,4,8,6,5,9,2,3,7,1,8,1,7,6,10,4,5,9,3,2
64075,6091,1,1,6,7,3,8,8,1,4,6,2,5,1,4,4,10,2,9,9,7,5
64075,6092,1,1,5,4,1,10,7,1,8,5,6,7,1,6,3,9,1,9,8,4,6
64075,6093,1,1,4,3,5,8,9,2,2,9,7,4,1,6,8,10,3,7,5,6,9
64075,6094,1,1,4,5,1,9,7,3,3,5,1,10,1,7,8,9,1,8,6,5,3
64075,6095,1,1,3,6,9,6,4,1,3,8,5,5,1,1,8,7,6,9,10,4,3
64075,6096,1,1,5,6,8,7,6,5,4,8,1,4,1,1,9,10,1,8,7,3,7
64075,6097,,,5,8,3,9,4,2,8,4,2,6,1,5,6,10,7,9,7,3,1
64075,6098,5,2,9,6,2,5,7,2,2,2,2,8,2,8,10,9,2,7,5,2,7
64075,6099,1,1,8,7,3,9,6,1,7,1,3,4,1,6,5,9,5,10,4,8,5
64075,6100,6,1,9,7,4,10,7,3,4,5,3,5,1,8,1,9,1,8,1,6,
64075,6101,3,1,7,8,7,6,3,1,5,3,4,6,1,1,9,10,5,9,8,1,
64075,6102,1,1,8,7,3,9,6,5,4,6,1,2,1,4,7,8,3,10,5,9,1
64075,6103,1,1,7,5,3,8,3,2,7,5,4,9,1,6,8,10,2,9,4,6,1
64075,6104,1,1,6,6,3,8,5,1,4,8,3,9,1,4,7,10,7,9,5,2,6
64075,6105,4,1,3,7,1,7,5,1,8,9,1,10,1,5,9,6,6,7,4,3,
64075,6106,1,1,5,3,1,10,6,1,8,4,3,7,1,6,9,9,3,6,8,5,2
64075,6107,2,2,2,6,2,10,2,2,7,5,7,9,2,2,8,9,4,5,8,6,
64075,6108,2,2,6,8,5,6,5,2,4,6,2,8,2,2,9,10,2,9,7,4,1
64075,6109,2,2,7,2,2,9,6,2,2,2,5,8,2,9,10,8,6,7,2,2,6
64075,6110,2,2,5,4,2,10,5,2,5,8,2,9,2,2,8,9,7,7,2,6,2
64075,6111,7,1,5,3,1,8,8,5,1,1,1,4,4,1,10,9,6,9,7,6,
64075,6112,2,2,9,5,2,9,4,2,6,6,8,4,2,6,5,10,2,2,7,8,5
64075,6113,2,2,5,2,2,10,6,2,7,5,2,9,2,8,2,9,8,7,6,2,2
64075,6114,3,3,3,3,3,8,7,3,3,8,3,9,3,7,9,10,3,6,3,3,7
64075,6115,2,2,10,2,2,2,5,6,2,2,5,7,2,9,9,8,8,2,7,6,5
64075,6116,1,1,5,5,4,6,3,3,4,6,7,9,1,1,8,10,1,7,8,9,2
64075,6117,3,1,6,5,2,7,6,2,1,4,4,8,1,3,10,9,5,8,7,9,2
64075,6118,3,1,8,3,1,10,5,5,7,8,1,9,1,6,4,6,4,9,7,1,
64075,6119,2,2,6,4,5,8,5,2,8,2,4,8,2,2,9,10,7,7,2,6,1
64075,6120,1,1,1,6,4,6,5,4,1,9,8,9,1,4,7,8,3,10,6,3,
64075,6121,1,1,4,6,3,8,7,1,4,3,5,5,1,6,9,10,1,9,7,8,6
64075,6122,1,1,6,6,6,10,8,1,3,5,4,9,1,7,7,8,1,8,4,1,6
64075,6123,1,1,4,8,1,10,5,1,3,6,1,9,1,7,7,9,5,8,6,4,9
64075,6124,1,1,5,4,6,9,3,1,3,7,1,5,1,3,8,10,6,9,7,8,2
64075,6125,1,3,3,9,4,6,5,1,6,9,5,10,1,4,8,8,1,7,1,7,6
64075,6126,1,1,4,9,6,7,1,6,5,3,1,9,1,4,7,8,5,8,9,1,7
64075,6127,1,1,6,8,1,9,4,1,3,4,6,7,1,4,8,10,1,5,9,7,6
64075,6128,1,1,1,6,1,3,8,1,5,9,8,10,1,6,4,7,5,9,4,6,1
64075,6129,1,1,1,6,3,5,1,4,3,8,6,8,1,3,4,9,7,7,9,10,9
64075,6130,2,2,7,9,2,6,9,2,4,8,2,7,2,2,5,8,4,10,6,5,6
64075,6131,2,2,7,6,5,8,7,2,2,6,2,10,2,4,9,8,2,5,2,9,1
64075,6132,1,1,4,9,5,10,8,1,5,7,1,9,1,4,7,6,3,7,6,1,9
64075,6133,1,1,5,6,1,9,1,1,7,8,6,10,1,7,5,9,4,4,3,8,
64075,6134,1,1,8,8,7,5,9,1,6,1,1,4,1,5,4,9,3,10,7,6,
64075,6135,1,1,5,7,4,8,1,7,4,8,3,9,1,1,10,9,6,1,6,4,4
64075,6136,1,1,7,5,7,6,4,3,6,3,5,9,1,2,8,10,2,4,8,9,
64075,6137,1,1,3,6,7,4,4,4,1,6,1,9,1,8,8,10,1,4,8,7,4
64075,6138,1,1,5,8,3,9,7,1,3,8,6,10,1,4,5,9,1,7,3,6,5
64075,6139,2,1,4,3,1,9,6,1,6,5,5,8,1,3,10,8,7,9,7,4,2
64075,6140,1,1,2,8,3,10,8,3,4,7,1,7,1,5,9,9,4,6,6,5,5
64075,6141,2,2,2,8,2,6,5,2,4,4,6,7,2,2,10,7,5,9,9,8,8
64075,6142,2,2,2,4,2,10,5,2,8,7,4,6,2,7,8,6,5,8,9,2,1
64075,6143,1,1,1,5,4,10,3,1,6,4,7,9,1,7,8,6,5,8,8,1,
64075,6144,7,1,5,1,3,9,1,1,1,4,7,8,1,6,9,8,4,10,5,6,9
64075,6145,2,2,7,4,6,9,2,2,4,2,2,10,2,2,8,6,5,9,7,8,7
64075,6146,2,2,6,4,2,7,2,2,2,2,6,10,2,5,6,9,4,9,8,8,1
64075,6147,1,1,8,7,3,10,1,1,5,7,4,7,1,5,8,9,1,3,6,6,4
64075,6148,2,2,2,4,7,2,6,2,6,2,5,10,2,8,9,9,5,2,5,8,5
64075,6149,2,2,6,6,2,5,8,2,2,7,8,4,2,5,10,9,7,9,2,4,2
64075,6150,3,3,8,3,7,3,3,3,3,7,8,10,3,3,9,9,6,6,3,3,2
64075,6151,1,1,1,5,3,5,7,5,4,6,1,10,1,1,7,9,9,8,4,8,1
64075,6152,1,1,1,4,7,8,7,5,6,4,3,8,1,1,6,9,1,10,9,5,8
64075,6153,1,1,6,9,5,9,8,1,7,7,1,8,1,3,1,10,4,6,4,4,5
64075,6154,1,1,5,8,3,8,4,1,4,7,1,10,1,3,6,9,4,7,6,9,7
64075,6155,1,1,4,5,1,8,6,2,3,7,7,9,1,3,8,10,4,9,5,6,5
64075,6156,1,1,4,5,3,9,3,1,7,6,6,10,1,9,5,7,1,8,4,7,8
64075,6157,2,1,3,9,4,10,6,1,4,5,2,8,1,3,9,7,5,8,7,6,8
64075,6158,1,1,8,6,1,10,1,1,3,4,5,9,1,6,7,8,5,9,7,4,7
64075,6159,2,1,7,5,3,9,6,1,3,4,4,6,1,2,10,7,4,9,8,8,1
64075,6160,3,3,7,6,3,6,3,3,10,3,3,7,3,3,8,9,3,3,8,9,5
64075,6161,1,1,4,7,5,6,3,1,8,5,1,6,1,7,9,8,1,10,4,9,9
64075,6162,2,2,7,9,7,6,2,2,2,5,4,6,2,8,10,9,2,7,5,2,5
64075,6163,2,2,7,7,5,10,6,5,2,2,8,6,2,2,9,8,2,9,2,2,4
64075,6164,2,2,2,4,2,10,5,2,7,2,8,7,2,6,4,9,5,9,7,6,6
64075,6165,1,1,5,8,6,7,3,1,3,9,1,9,1,5,6,10,1,6,4,8,1
64075,6166,1,1,5,5,8,8,3,1,7,6,4,9,1,1,6,10,4,7,1,9,8
64075,6167,2,2,2,5,2,9,4,5,10,8,2,6,2,2,7,9,2,8,6,7,6
64075,6168,1,1,8,6,1,9,4,5,1,3,4,9,1,6,10,7,3,8,5,7,3
64075,6169,1,1,8,6,4,8,5,1,2,4,5,9,1,7,3,9,3,10,6,7,3
64075,6170,3,1,9,1,5,7,1,1,1,1,6,9,4,6,7,4,8,10,8,5,2
64075,6171,1,1,4,1,4,6,1,5,9,7,6,10,1,5,8,8,7,3,9,1,
64075,6172,1,1,3,8,4,6,1,1,5,8,5,10,1,4,7,9,9,7,6,1,2
64075,6173,2,1,7,6,4,6,5,3,9,8,5,8,1,1,9,4,3,10,2,7,3
64075,6174,1,1,3,5,5,9,1,4,8,6,1,10,1,4,6,7,6,9,8,1,6
64075,6175,1,1,1,7,5,9,6,1,7,3,1,10,1,4,6,8,9,4,8,5,3
64075,6176,4,2,5,2,2,9,2,2,2,6,6,10,2,4,9,7,5,8,8,7,1
64075,6177,4,2,8,6,5,9,2,2,6,2,4,9,2,2,5,7,8,10,7,2,4
64075,6178,1,1,3,5,1,8,1,4,7,9,4,10,1,5,9,8,1,6,7,6,4
64075,6179,1,1,3,7,7,8,1,1,5,6,4,8,1,3,10,9,4,5,9,6,4
64075,6180,1,1,5,5,3,8,8,2,3,7,1,10,1,6,9,9,4,7,6,4,1
64075,6181,1,1,6,3,1,10,6,4,4,5,3,8,1,1,7,9,9,5,8,7,
64075,6182,2,2,5,9,4,8,2,2,2,6,4,10,2,5,7,8,6,2,7,9,8
64075,6183,1,1,1,4,4,10,7,1,9,6,3,8,1,3,9,8,7,6,5,5,4
64075,6184,1,1,6,3,1,9,8,3,5,9,7,10,1,4,7,8,2,6,2,5,1
64075,6185,1,1,4,3,7,9,1,1,8,5,3,9,1,4,7,10,6,8,6,4,1
64075,6186,1,1,8,7,1,8,5,1,6,3,4,10,1,1,9,9,6,7,4,5,7
64075,6187,3,1,4,4,6,8,5,1,8,9,7,9,1,2,7,10,2,3,6,5,6
64075,6188,2,2,2,7,2,5,6,2,5,10,2,9,2,7,9,8,5,2,8,6,9
64075,6189,2,2,5,8,2,6,2,2,2,7,9,8,2,4,10,9,4,6,5,7,
64075,6190,1,2,6,3,1,8,3,2,7,5,4,9,1,3,10,9,8,5,7,5,1
64075,6191,1,1,5,7,5,8,1,1,7,6,3,10,1,4,9,8,5,9,4,1,8
64075,6192,2,2,2,2,2,5,2,2,5,9,2,9,2,6,7,9,7,6,7,8,9
64075,6193,1,1,7,6,5,9,3,1,5,8,4,8,1,6,9,4,1,10,7,3,5
64075,6194,2,2,7,2,2,8,5,6,4,9,2,10,2,5,4,7,2,8,9,6,2
64075,6195,3,3,3,3,3,3,3,3,3,9,3,7,3,3,9,10,3,3,8,8,2
64075,6196,2,2,2,6,7,2,5,2,8,8,2,9,2,2,10,7,6,9,2,5,2
64075,6197,2,2,2,8,2,2,4,5,9,6,4,10,2,4,8,7,6,9,7,2,8
64075,6198,1,1,3,5,1,9,3,4,6,2,2,10,7,7,8,8,9,5,6,4,8
64075,6199,3,3,3,9,3,7,3,3,7,6,3,9,3,3,8,10,6,8,3,3,4
64075,6200,2,2,4,7,5,2,2,5,2,8,2,9,2,8,6,9,2,10,6,7,3
64075,6201,2,2,2,8,4,9,5,2,2,8,9,10,2,2,6,7,5,6,7,4,8
64075,6202,1,1,7,6,3,9,3,5,6,8,1,9,1,5,7,10,1,8,4,3,7
64075,6203,1,1,4,2,4,6,5,1,8,6,3,8,1,5,9,10,3,7,9,7,6
64075,6204,1,1,6,2,3,8,5,1,6,7,4,9,1,7,10,9,3,4,8,5,5
64075,6205,1,1,3,7,2,8,8,4,5,7,5,6,1,3,6,10,2,9,8,4,
64075,6206,1,1,5,9,1,4,6,1,8,6,5,9,1,4,10,8,3,7,7,1,1
64075,6207,1,1,4,7,1,8,5,1,6,6,5,9,1,3,9,10,3,8,3,7,8
64075,6208,1,1,1,5,1,7,5,1,4,7,4,9,1,5,10,9,3,8,6,8,5
64075,6209,1,1,7,4,9,5,5,1,3,6,4,10,1,8,8,9,1,7,5,3,7
64075,6210,1,1,9,7,3,8,5,1,4,6,4,5,1,3,10,9,2,6,7,8,8
64075,6211,2,2,2,4,4,9,5,5,2,7,2,8,2,6,7,10,8,9,6,2,7
64075,6212,1,1,7,6,3,9,1,4,3,5,1,9,1,8,6,10,4,8,7,4,9
64075,6213,1,1,8,4,3,9,6,1,4,5,6,9,1,1,7,10,1,8,5,7,3
64075,6214,2,2,2,2,2,10,7,2,8,6,2,9,2,2,8,9,6,2,7,5,3
64075,6215,1,1,7,3,4,1,2,3,6,7,5,8,1,5,10,9,6,8,9,4,4
64075,6216,1,1,8,1,6,6,7,3,5,1,1,10,1,5,7,9,4,7,9,4,5
64075,6217,1,1,5,8,1,9,7,1,1,6,4,7,1,8,6,10,3,4,9,5,2
64075,6218,2,2,5,2,2,10,7,2,6,9,2,6,2,2,9,8,2,2,8,7,6
64075,6219,4,1,1,4,3,9,7,1,1,8,5,10,1,6,7,9,6,8,3,3,4
64075,6220,4,2,2,7,2,6,5,2,4,2,2,8,2,6,7,10,5,8,9,9,1
64075,6221,1,1,4,5,2,8,6,2,7,7,9,7,1,3,4,10,5,9,3,5,7
64075,6222,,3,2,7,3,7,1,,6,9,5,10,2,5,9,8,4,8,6,4,6
64075,6223,2,1,5,5,1,9,5,4,3,2,7,8,1,6,9,10,7,4,3,8,7
64075,6224,3,3,3,6,3,7,3,3,7,3,3,3,3,9,8,9,3,10,7,3,4
64075,6225,3,3,8,3,3,9,7,3,3,3,3,7,3,6,6,10,3,9,8,3,5
64075,6226,1,1,5,4,2,9,6,1,3,6,8,3,1,8,7,9,5,10,7,3,4
64075,6227,1,1,4,8,1,9,3,1,6,7,7,10,3,5,8,9,4,6,5,1,5
64075,6228,4,4,4,4,4,9,4,4,4,4,9,10,4,4,4,4,4,4,4,4,6
64075,6229,3,3,3,9,3,3,3,3,9,3,3,10,3,8,7,8,7,6,3,3,6
64075,6230,1,1,5,7,6,9,8,3,4,5,3,9,1,6,5,10,2,7,2,8,2
64075,6231,1,1,8,7,3,9,5,1,1,6,4,8,1,6,5,9,4,10,6,3,6
64075,6232,2,2,7,6,6,9,5,2,2,5,2,4,2,2,9,8,2,10,8,6,7
64075,6233,1,1,3,7,1,9,6,1,1,5,4,8,1,6,4,9,5,10,8,7,2
64075,6234,3,3,8,3,3,9,3,3,3,3,8,6,3,6,3,9,7,10,6,3,5
64075,6235,1,1,8,6,5,9,8,1,4,4,3,3,1,7,6,9,7,10,1,5,4
64075,6236,1,1,9,4,7,9,6,1,2,3,4,6,1,8,5,8,3,10,7,5,8
64075,6237,1,1,1,5,2,5,6,4,7,6,3,10,1,4,9,9,3,8,7,8,2
64075,6238,1,1,3,9,5,8,6,4,7,8,1,10,1,3,5,9,6,7,4,2,4
64075,6239,1,1,1,9,6,1,4,4,9,6,7,10,1,5,8,7,3,5,1,8,6
64075,6240,3,3,3,7,3,9,3,3,6,10,7,9,3,3,8,6,3,8,3,3,3
64075,6241,2,2,2,7,7,6,2,2,9,8,2,10,2,2,5,2,5,9,8,6,3
64075,6242,3,3,3,8,3,3,3,3,8,7,3,10,3,3,9,9,3,3,7,3,2
64075,6243,2,2,2,6,2,5,9,6,8,10,2,8,2,2,7,7,2,2,5,9,7
64075,6244,3,3,3,9,3,9,3,8,3,3,3,10,3,3,3,7,3,8,3,3,4
64075,6245,2,2,5,8,4,9,2,2,6,6,2,10,2,2,6,5,4,8,7,9,3
64075,6246,3,3,3,3,3,3,3,3,9,7,3,10,3,3,8,9,3,7,8,6,7
64075,6247,3,3,3,8,3,3,3,3,10,3,3,9,3,3,3,9,8,3,7,3,1
64075,6248,,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,7
64075,6249,2,2,5,4,2,9,9,2,6,6,6,2,2,2,2,8,7,10,7,5,2
64075,6250,1,1,8,7,3,9,9,1,1,4,5,6,1,6,7,10,1,7,3,5,4
64075,6251,2,2,6,6,5,8,5,2,9,2,2,10,2,5,7,9,8,2,2,2,
64075,6252,,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,2
64077,6253,7,3,3,9,3,3,3,3,3,3,3,3,3,7,6,8,3,9,10,7,
64077,6254,8,3,6,8,3,10,8,3,3,3,3,7,6,3,9,9,3,3,3,3,7
64077,6255,10,3,9,9,7,6,8,3,3,3,3,3,3,8,3,3,3,7,3,3,4
64077,6256,10,2,2,5,2,8,2,2,2,2,6,8,2,2,9,9,7,6,7,2,7
64077,6257,7,1,8,10,4,9,6,1,6,1,4,1,1,8,5,9,3,7,5,3,5
64077,6258,3,3,8,10,9,7,3,3,3,3,3,7,3,8,3,8,3,6,6,3,4
64077,6259,2,2,2,6,6,8,8,2,2,10,2,5,2,2,7,9,2,9,7,2,7
64077,6260,3,3,7,8,3,3,3,3,3,7,3,3,3,3,9,10,3,3,8,9,6
64077,6261,1,1,9,6,4,10,4,4,1,1,3,7,1,4,8,7,1,8,9,6,4
64077,6262,2,2,7,2,6,9,2,2,5,8,4,2,2,5,7,10,8,2,6,9,7
64077,6263,2,2,2,10,2,2,7,2,6,2,2,8,2,9,9,7,6,5,8,2,2
64077,6264,9,2,2,10,2,7,9,2,2,6,2,7,2,7,2,6,2,8,5,2,6
64077,6265,3,3,7,9,3,9,10,3,3,3,3,6,3,6,8,8,3,3,7,3,2
64077,6266,5,2,9,2,2,6,10,2,2,4,5,4,2,7,8,7,2,8,9,6,8
64077,6267,6,1,7,9,8,9,6,1,3,1,1,5,4,10,1,6,1,8,5,4,
64077,6268,10,2,8,9,2,2,8,2,2,6,2,2,2,6,7,5,2,9,7,2,7
64077,6269,10,1,5,5,4,9,1,1,7,1,6,1,1,8,4,9,8,6,5,3,8
64077,6270,10,2,8,9,5,9,2,2,2,2,2,2,2,6,6,8,2,7,6,2,4
64077,6271,10,3,6,8,3,9,6,3,3,3,3,3,3,7,6,9,3,8,3,3,7
64077,6272,9,1,6,9,1,5,4,7,1,1,3,4,1,7,4,8,1,10,8,6,5
64077,6273,6,2,5,9,7,9,7,2,2,2,2,2,2,5,2,8,2,10,8,2,4
64077,6274,8,2,7,10,2,6,8,2,2,2,2,2,2,5,2,9,2,6,7,8,3
64077,6275,9,2,6,8,7,6,10,2,5,5,2,2,2,7,2,8,2,8,2,2,5
64077,6276,8,1,8,9,3,9,7,2,5,6,1,4,1,3,5,10,1,7,4,6,1
64077,6277,6,1,8,8,9,10,5,2,3,1,1,5,1,7,6,7,3,3,9,4,3
64077,6278,5,1,6,8,6,2,10,1,6,3,4,4,1,9,9,5,3,3,7,7,9
64077,6279,2,2,9,6,2,10,7,2,2,2,2,8,2,8,9,5,2,5,6,7,2
64077,6280,1,1,5,9,7,8,1,1,5,3,5,8,1,7,9,10,6,1,4,4,3
64077,6281,3,3,9,3,3,7,8,3,3,6,3,3,3,6,7,9,8,3,10,3,4
64077,6282,2,2,10,2,6,9,2,2,2,8,7,2,2,6,5,9,2,8,7,2,4
64077,6283,1,1,6,8,7,9,3,4,1,5,9,4,1,1,8,10,6,6,4,1,4
64077,6284,4,2,8,7,5,9,7,2,2,4,6,2,2,2,9,10,2,5,8,6,4
64077,6285,1,1,7,5,8,9,1,1,6,4,1,5,1,6,8,10,4,7,3,9,8
64077,6286,3,3,9,6,6,9,3,3,3,3,3,10,3,3,8,8,3,3,7,7,1
64077,6287,2,,4,6,6,9,7,5,1,1,3,2,,7,9,10,5,8,4,8,1
64077,6288,1,1,3,7,8,10,3,2,1,5,5,4,1,9,6,9,7,6,4,8,7
64077,6289,1,1,10,6,6,9,9,5,1,4,1,5,1,4,8,8,4,7,7,1,
64077,6290,4,1,7,8,8,6,6,1,1,3,1,5,1,4,9,10,1,9,5,7,7
64077,6291,2,2,7,9,4,6,9,2,2,2,2,5,2,2,10,8,7,7,6,5,7
64077,6292,2,2,8,9,6,6,2,2,2,7,5,9,2,5,7,10,2,2,2,8,7
64077,6293,2,2,9,7,2,10,5,2,2,5,2,8,2,6,6,7,2,9,2,7,1
64077,6294,8,2,7,9,4,9,8,2,2,2,2,6,2,5,6,10,4,7,2,2,4
64077,6295,6,2,2,5,2,9,2,5,7,8,4,2,2,2,10,7,9,8,5,4,1
64077,6296,1,1,4,5,4,6,9,1,1,5,1,7,1,3,10,8,7,6,7,9,2
64077,6297,1,1,4,8,4,9,3,1,5,7,1,7,1,6,10,8,1,6,5,9,7
64077,6298,1,3,10,5,4,9,5,1,1,7,1,9,1,6,8,8,4,1,5,7,8
64077,6299,1,1,9,7,5,6,5,1,8,4,3,8,1,4,10,9,1,7,6,1,3
64077,6300,1,1,8,5,1,9,7,4,3,5,6,1,1,9,8,10,1,6,4,7,4
64077,6301,2,2,2,7,2,5,6,4,2,8,4,5,2,7,6,10,2,9,9,8,2
64077,6302,2,2,5,5,2,2,6,2,8,2,7,7,2,8,9,2,2,6,10,9,2
64077,6303,2,2,7,8,6,9,2,2,2,8,4,8,2,5,6,10,5,2,4,7,
64077,6304,2,2,8,4,7,10,2,2,2,7,5,2,2,5,9,9,2,6,6,8,9
