Industry_NAICS6_MakeUse,X1111A0,X1111B0,X111200,X111300,X111400,X111900,X1121A0,X112120,X112A00,X112300,X113000,X114000,X115000,X211000,X212100,X2122A0,X212230,X212310,X2123A0,X213111,X21311A,X221100,X221200,X221300,X230301,X230302,X233210,X233230,X233240,X233262,X233293,X2332A0,X2332B0,X233411,X233412,X2334A0,X321100,X321200,X321910,X3219A0,X327100,X327200,X327310,X327320,X327330,X327390,X327400,X327910,X327991,X327992,X327993,X327999,X331110,X331200,X33131A,X331314,X33131B,X331411,X331419,X331420,X331490,X331510,X331520,X33211A,X332114,X33211B,X332200,X332310,X332320,X332410,X332420,X332430,X332500,X332600,X332710,X332720,X332800,X33291A,X332913,X332991,X33299A,X332996,X33299B,X333111,X333112,X333120,X333130,X33329A,X333220,X333295,X33331A,X333313,X333314,X333315,X33341A,X333414,X333415,X333511,X33351A,X333514,X33351B,X333611,X333612,X333613,X333618,X33391A,X333912,X333920,X333991,X33399A,X333993,X333994,X33399B,X334111,X334112,X33411A,X334210,X334220,X334290,X334300,X33441A,X334413,X334418,X334510,X334511,X334512,X334513,X334514,X334515,X334516,X334517,X33451A,X334610,X335110,X335120,X335210,X335221,X335222,X335224,X335228,X335311,X335312,X335313,X335314,X335911,X335912,X335920,X335930,X335991,X335999,X336111,X336112,X336120,X336211,X336212,X336213,X336214,X336310,X336320,X3363A0,X336350,X336360,X336370,X336390,X336411,X336412,X336413,X336414,X33641A,X336500,X336611,X336612,X336991,X336992,X336999,X337110,X337121,X337122,X33712A,X337127,X33721A,X337215,X337900,X339112,X339113,X339114,X339115,X339116,X339910,X339920,X339930,X339940,X339950,X339990,X311111,X311119,X311210,X311221,X31122A,X311225,X311230,X311300,X311410,X311420,X31151A,X311513,X311514,X311520,X31161A,X311615,X311700,X311810,X3118A0,X311910,X311920,X311930,X311940,X311990,X312110,X312120,X312130,X312140,X312200,X313100,X313200,X313300,X314110,X314120,X314900,X315000,X316000,X322110,X322120,X322130,X322210,X322220,X322230,X322291,X322299,X323110,X323120,X324110,X324121,X324122,X324190,X325110,X325120,X325130,X325180,X325190,X325211,X3252A0,X325310,X325320,X325411,X325412,X325413,X325414,X325510,X325520,X325610,X325620,X325910,X3259A0,X326110,X326120,X326130,X326140,X326150,X326160,X326190,X326210,X326220,X326290,X420000,X441000,X445000,X452000,X4A0000,X481000,X482000,X483000,X484000,X485000,X486000,X48A000,X492000,X493000,X511110,X511120,X511130,X5111A0,X511200,X512100,X512200,X515100,X515200,X517110,X517210,X517A00,X518200,X5191A0,X519130,X52A000,X522A00,X523A00,X523900,X524100,X524200,X525000,X531000,X532100,X532A00,X532400,X533000,X541100,X541511,X541512,X54151A,X541200,X541300,X541400,X541610,X5416A0,X541700,X541800,X5419A0,X541920,X541940,X550000,X561100,X561200,X561400,X561600,X561700,X561900,X561300,X561500,X562000,X611100,X611A00,X611B00,X621100,X621200,X621300,X621400,X621500,X621600,X621900,X622000,X623A00,X623B00,X624100,X624A00,X624400,X711100,X711200,X711A00,X711500,X712000,X713100,X713200,X713900,X721000,X722110,X722211,X722A00,X811100,X811200,X811300,X811400,X812100,X812200,X812300,X812900,X813100,X813A00,X813B00,X814000,S00500,S00600,X491000,S00700,S00201,S00202,S00203
325180,589.16,1478.91,240.47,138.27,96.19,222.44,12.02,42.08,18.04,6.01,0,0,0,474.93,36.07,306.6,72.14,0,372.73,6.01,72.14,2254.43,6.01,589.16,36.07,0,0,0,0,6.01,0,6.01,0,0,0,0,1520.99,0,0,0,90.18,3011.92,72.14,4027.91,0,0,78.15,228.45,444.87,0,138.27,6.01,697.37,577.13,372.73,42.08,0,0,0,96.19,84.17,6.01,12.02,0,0,6.01,6.01,36.07,72.14,12.02,12.02,30.06,0,72.14,30.06,0,282.56,0,0,0,6.01,0,0,0,0,0,0,0,0,0,0,0,0,114.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.02,0,0,859.69,7460.66,721.42,0,0,0,0,0,0,0,0,0,0,120.24,0,0,0,0,0,0,0,0,0,0,282.56,6.01,12.02,0,0,0,0,0,0,0,0,0,0,24.05,18.04,294.58,54.11,0,18.04,114.22,0,0,0,0,72.14,0,0,0,0,156.31,0,0,0,0,0,0,0,0,0,0,108.21,84.17,6.01,36.07,0,12.02,0,186.37,0,0,150.3,1028.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.67,0,0,0,0,0,36.07,1749.44,11867.31,4653.14,0,1286.53,30.06,0,186.37,0,0,3090.07,120.24,0,679.33,673.32,1220.4,883.74,10466.56,11434.46,9516.7,1545.04,1899.73,895.76,0,48.09,6.01,0,294.58,1442.83,6450.67,156.31,402.79,8909.5,1280.52,402.79,414.81,625.23,5296.41,0,3354.59,4484.81,162.32,2236.39,414.81,0,0,0,0,0,18.04,0,96.19,0,0,114.22,0,0,0,0,0,0,0,0,0,0,12.02,30.06,18.04,0,0,0,0,0,0,0,0,0,0,0,36.07,0,0,0,0,0,0,0,0,0,0,120.24,18.04,0,288.57,0,6.01,0,96.19,6.01,0,102.2,12.02,6.01,2549.01,18.04,0,0,456.9,42.08,6.01,96.19,847.67,156.31,1388.73,1268.49,1310.57,925.82,1731.4,2134.19,12.02,12.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.12,48.09,0,12.02,48.09,0,0,0,0,0,7202.15,294.58,0,0,0,36.07,1250.46
325190,0,0,0,0,0,1280.52,0,0,0,0,0,0,0,841.65,210.41,1196.35,673.32,0,607.19,84.17,757.49,5981.75,24.05,162.32,294.58,30.06,12.02,6.01,78.15,48.09,18.04,18.04,36.07,0,6.01,42.08,1076.11,30.06,60.12,30.06,210.41,258.51,96.19,9612.89,36.07,54.11,48.09,126.25,583.15,156.31,396.78,12.02,553.09,450.89,42.08,96.19,384.76,0,0,553.09,252.5,42.08,102.2,12.02,6.01,24.05,24.05,144.28,2074.07,42.08,48.09,66.13,18.04,66.13,90.18,48.09,649.28,54.11,6.01,18.04,222.44,12.02,0,78.15,18.04,366.72,96.19,96.19,6.01,18.04,24.05,0,12.02,240.47,6.01,6.01,739.45,18.04,18.04,36.07,12.02,36.07,6.01,12.02,42.08,60.12,24.05,108.21,6.01,66.13,12.02,0,30.06,48.09,18.04,12.02,30.06,72.14,12.02,12.02,126.25,258.51,36.07,1929.79,66.13,6.01,12.02,18.04,0,36.07,6.01,24.05,12.02,0,18.04,6.01,6.01,6.01,0,6.01,6.01,6.01,6.01,6.01,6.01,0,54.11,24.05,210.41,18.04,132.26,192.38,54.11,66.13,6.01,396.78,402.79,144.28,66.13,468.92,168.33,30.06,48.09,264.52,60.12,18.04,6.01,204.4,114.22,30.06,126.25,84.17,0,204.4,18.04,48.09,18.04,6.01,6.01,24.05,24.05,12.02,12.02,150.3,144.28,679.33,6.01,90.18,12.02,48.09,18.04,835.64,66.13,198.39,12.02,18.04,6.01,1508.96,6.01,6.01,12.02,3492.86,36.07,18.04,186.37,66.13,60.12,150.3,42.08,72.14,6.01,535.05,336.66,114.22,18.04,3480.84,162.32,607.19,432.85,66.13,66.13,36.07,12.02,6.01,486.96,198.39,0,12.02,12.02,6.01,132.26,601.18,7959.64,2224.37,186.37,1142.24,60.12,60.12,198.39,10328.29,30.06,9023.73,1406.76,132.26,492.97,62011.83,2194.31,1887.71,1220.4,60851.55,110539.17,10466.56,18.04,10412.46,2747.4,20542.36,937.84,619.22,9510.69,4424.69,7280.3,7785.3,180.35,7899.52,3336.56,384.76,144.28,156.31,1436.82,3276.44,2729.36,4094.04,456.9,3306.5,1533.01,42.08,42.08,12.02,72.14,0,234.46,24.05,366.72,6.01,6.01,402.79,36.07,6.01,114.22,0,24.05,12.02,0,6.01,0,0,0,1220.4,6041.87,120.24,12.02,12.02,0,0,0,0,0,24.05,0,0,5302.42,18.04,0,0,174.34,0,0,0,6.01,24.05,5584.97,192.38,228.45,12.02,697.37,180.35,54.11,18.04,252.5,553.09,919.81,492.97,168.33,24.05,1208.37,102.2,6.01,12.02,2350.62,126.25,90.18,222.44,2230.38,480.94,4154.16,0,2783.47,1935.8,2915.73,6402.58,318.63,36.07,12.02,0,6.01,0,0,0,0,0,0,42.08,30.06,54.11,372.73,1472.89,324.64,78.15,24.05,589.16,402.79,6.01,12.02,84.17,0,0,0,6.01,0,6.01,1406.76,96.19,18.04,6.01,18.04,4947.72
325211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.12,0,0,0,0,0,0,0,0,0,0,0,0,3883.63,0,0,6.01,751.48,84.17,0,0,0,0,18.04,12.02,0,288.57,18.04,12.02,42.08,0,0,0,0,0,0,372.73,0,0,0,0,913.8,426.84,0,0,0,0,6.01,366.72,0,0,0,1202.36,0,186.37,0,252.5,180.35,835.64,0,0,0,0,0,0,0,300.59,0,18.04,144.28,0,0,1148.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.13,66.13,24.05,0,553.09,24.05,60.12,0,156.31,120.24,192.38,619.22,84.17,96.19,0,60.12,1136.23,0,162.32,1256.47,150.3,967.9,559.1,511,0,120.24,264.52,126.25,120.24,12.02,2837.57,2891.68,0,0,0,0,6.01,0,0,174.34,559.1,763.5,2597.1,390.77,132.26,2386.69,342.67,4785.4,0,0,0,0,0,0,0,2031.99,0,625.23,0,0,36.07,42.08,523.03,342.67,174.34,282.56,0,3168.22,985.94,0,625.23,0,0,2044.02,1100.16,30.06,1202.36,5879.55,0,0,0,0,0,0,0,0,0,0,1148.26,48.09,72.14,42.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4286.42,1034.03,0,0,529.04,0,222.44,0,0,336.66,30.06,6240.26,24.05,2284.49,0,0,0,0,0,0,0,258.51,0,12.02,0,1334.62,26217.51,8813.31,0,0,0,0,0,0,13652.82,3703.28,0,0,1148.26,15101.67,58579.09,27690.4,2410.74,10268.17,4057.97,21588.41,115114.16,336.66,679.33,1364.68,0,42.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.07,0,0,336.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01,0,0,0,0,0
3252A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,6.01,12.02,96.19,0,0,0,0,0,36.07,96.19,0,120.24,6.01,1448.85,60.12,0,0,0,0,0,156.31,0,0,0,0,0,12.02,0,0,0,0,0,18.04,0,0,0,0,228.45,0,0,0,30.06,0,0,0,0,0,0,0,0,0,1791.52,246.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3540.96,0,0,0,0,0,0,0,0,0,0,0,0,0,54.11,1094.15,0,0,0,0,0,66.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.14,0,0,0,0,0,0,0,0,0,0,42.08,30.06,204.4,54.11,2681.27,18.04,529.04,0,0,0,0,48.09,0,0,0,0,90.18,180.35,0,0,0,0,0,0,0,0,2332.58,2765.43,30.06,132.26,6.01,0,474.93,0,42.08,0,5909.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6282.34,16646.7,12101.78,1154.27,19297.91,1581.11,4027.91,192.38,102.2,0,114.22,0,0,438.86,114.22,0,799.57,0,0,0,24.05,0,0,0,0,0,0,150.3,90.18,228.45,0,0,0,0,0,0,667.31,1911.76,0,0,0,264.52,511,156.31,138.27,3835.54,919.81,0,721.42,10887.39,1713.37,4731.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.56,0,0,0,36.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.05,0,0,0,0,0,96.19
325310,2657.22,36365.44,3474.83,2230.38,1737.41,3192.27,0,847.67,0,0,0,0,9264.2,0,0,0,0,0,0,6.01,0,6.01,0,24.05,853.68,781.54,529.04,162.32,529.04,1803.54,601.18,1406.76,1520.99,3270.43,571.12,2506.93,0,0,0,0,0,30.06,0,0,0,0,0,6.01,0,0,30.06,0,18.04,24.05,6.01,0,0,0,0,6.01,0,0,0,0,0,6.01,0,0,0,0,0,6.01,0,0,0,0,24.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01,0,18.04,6.01,0,6.01,12.02,0,0,0,0,0,0,0,0,0,30.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01,0,12.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01,0,0,0,0,0,0,0,0,0,0,24.05,0,0,0,0,0,6.01,0,0,18.04,324.64,66.13,24.05,919.81,4815.46,378.74,6.01,18540.43,60.12,0,24.05,0,0,18.04,54.11,228.45,0,0,1394.74,48.09,18.04,18.04,6.01,30.06,0,18.04,24.05,0,0,1166.29,0,0,0,66.13,0,30.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.12,0,0,0,0,0,0,0,0,0,0,0,0,0,30.06,1587.12,18.04,0,18.04,0,0,0,0,0,1196.35,0,0,0,0,84.17,6.01,36.07,0,0,0,0,0,0,0,120.24,6.01,6.01,0,0,0,12.02,0,0,0,0,144.28,54.11,144.28,0,114.22,0,0,0,0,0,0,0,0,0,12.02,0,0,0,0,18.04,360.71,0,0,0,0,2134.19
325320,3066.02,18564.47,2470.85,2326.57,691.36,3114.12,661.3,1442.83,396.78,258.51,36.07,60.12,3456.79,0,0,0,0,0,0,0,0,0,0,0,6.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.06,0,0,0,0,0,0,0,0,0,0,0,0,0,24.05,120.24,30.06,0,0,0,0,0,0,0,300.59,0,0,0,0,0,348.69,6.01,0,0,0,0,0,0,0,6.01,0,0,0,0,0,0,0,0,0,0,54.11,144.28,204.4,6.01,0,216.43,0,0,0,0,0,0,0,0,0,24.05,0,0,0,6.01,96.19,0,0,0,0,0
325411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985.94,5098.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8825.34,45996.37,721.42,1995.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.46,0,0,0,36.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2645.2,0,1707.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325412,0,0,0,0,0,0,859.69,12.02,36.07,102.2,0,6.01,0,0,0,0,0,0,0,0,0,0,0,0,90.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947.83,12306.18,24.05,1611.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.91,0,0,0,1454.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.02,0,0,102.2,0,0,0,258.51,0,0,0,6877.51,24.05,0,0,0,0,0,0,0,0,0,0,6.01,0,59745.38,3174.24,7815.35,0,5194.2,6528.83,5278.37,76007.33,7731.19,733.44,0,0,0,0,24.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7857.44,138.27,0,0,0,0,0
325413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.09,294.58,547.07,48.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01,0,0,30.06,0,0,0,6.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.22,0,5783.36,0,246.48,0,1959.85,0,0,45533.46,108.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325414,0,0,0,0,0,0,1400.75,12.02,18.04,1142.24,0,0,751.48,0,0,0,0,0,0,0,0,0,0,0,781.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1262.48,34285.36,5416.64,14999.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.05,0,0,0,985.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190.34,0,0,0,174.34,0,0,0,132.26,12.02,0,0,0,0,0,0,0,0,0,0,0,0,60.12,4629.09,8614.93,12450.46,8013.74,0,0,246.48,4388.62,126.25,1899.73,0,0,0,0,0,0,1340.63,4857.54,0,0,0,0,0,0,0,0,0,0,0,0,0,150.3,0,0,0,0,18.04,1971.87,0,0,0,0,36.07
325510,0,0,0,0,0,0,0,0,0,0,0,0,12.02,0,0,0,102.2,0,0,6.01,138.27,18.04,0,0,2482.88,2110.15,330.65,54.11,817.61,901.77,1659.26,913.8,1406.76,4160.17,1088.14,3282.45,0,204.4,132.26,210.41,120.24,0,0,0,817.61,841.65,0,6.01,0,0,18.04,102.2,6.01,0,6.01,0,0,0,0,0,0,0,0,36.07,114.22,649.28,12.02,2356.63,1887.71,36.07,348.69,1581.11,108.21,0,1599.14,0,9582.83,0,0,0,6.01,0,6.01,1551.05,973.91,1328.61,192.38,0,0,0,18.04,48.09,0,0,336.66,1256.47,378.74,0,697.37,0,0,0,0,0,625.23,643.26,601.18,2152.23,0,841.65,0,0,276.54,0,0,0,0,0,0,0,6.01,0,0,1022.01,492.97,0,0,0,0,0,0,0,0,0,468.92,102.2,511,330.65,426.84,282.56,354.7,288.57,258.51,0,0,0,54.11,0,0,0,1767.47,3745.36,1040.04,769.51,504.99,589.16,769.51,54.11,36.07,270.53,192.38,2104.13,276.54,1725.39,366.72,12.02,492.97,0,114.22,456.9,637.25,667.31,0,0,763.5,2218.36,72.14,715.41,36.07,673.32,973.91,559.1,0,0,0,0,0,0,36.07,973.91,0,42.08,1076.11,3240.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.06,6.01,589.16,120.24,0,0,0,282.56,0,0,0,0,0,30.06,12.02,36.07,30.06,240.47,30.06,0,0,0,0,0,0,0,1641.22,0,12.02,559.1,2464.84,12.02,0,0,0,0,0,0,162.32,0,0,0,120.24,324.64,198.39,0,625.23,12.02,498.98,0,372.73,0,0,60.12,48.09,156.31,42.08,0,24.05,24.05,0,30.06,6.01,30.06,30.06,354.7,336.66,30.06,1695.33,12.02,0,6.01,6.01,0,0,42.08,120.24,0,372.73,108.21,282.56,432.85,0,0,0,0,0,0,523.03,0,144.28,0,42.08,18.04,0,0,6.01,6.01,0,0,18.04,703.38,258.51,24.05,0,0,1785.51,0,468.92,402.79,12.02,18.04,156.31,90.18,18.04,48.09,174.34,54.11,30.06,30.06,66.13,619.22,246.48,0,42.08,96.19,12.02,66.13,18.04,30.06,1244.44,72.14,3949.76,72.14,30.06,1899.73,48.09,1292.54,60.12,90.18,36.07,0,90.18,0,72.14,12.02,0,0,60.12,0,0,0,0,841.65
325520,0,0,0,0,0,12.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01,0,0,637.25,252.5,12.02,0,276.54,18.04,192.38,24.05,396.78,1003.97,96.19,643.26,48.09,2170.26,523.03,0,54.11,96.19,0,0,0,0,0,168.33,0,0,258.51,42.08,30.06,36.07,42.08,0,0,0,0,30.06,12.02,0,0,0,0,0,0,0,6.01,0,0,168.33,0,0,0,0,66.13,0,0,0,0,0,456.9,0,0,0,0,0,0,0,0,54.11,0,36.07,0,0,0,0,0,0,0,0,0,0,553.09,0,0,0,0,0,0,0,0,0,0,0,6.01,18.04,12.02,48.09,138.27,30.06,150.3,1148.26,48.09,0,0,0,0,0,0,0,0,36.07,0,0,0,0,0,0,0,0,0,0,12.02,6.01,6.01,0,0,0,96.19,3835.54,48.09,0,18.04,0,0,12.02,18.04,96.19,24.05,408.8,6.01,96.19,0,0,0,0,12.02,0,0,0,0,24.05,0,354.7,54.11,432.85,0,36.07,228.45,36.07,0,282.56,1112.19,30.06,18.04,6.01,0,6.01,0,54.11,0,0,0,0,0,0,0,0,6.01,6.01,12.02,30.06,6.01,12.02,0,18.04,0,0,0,0,30.06,36.07,0,0,0,6.01,30.06,18.04,0,0,0,0,763.5,360.71,0,0,72.14,0,36.07,96.19,1953.84,282.56,3150.19,6799.36,1232.42,1280.52,222.44,2500.91,0,6.01,0,0,48.09,48.09,0,114.22,450.89,1893.72,126.25,180.35,0,102.2,0,168.33,0,0,48.09,462.91,589.16,24.05,0,1641.22,883.74,126.25,126.25,30.06,426.84,0,138.27,48.09,0,0,324.64,12.02,6.01,0,84.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.67,0,0,6.01,6.01,0,0,0,0,0,6.01,0,0,30.06,0,0,0,0,0,0,6.01,0,6.01,0,0,12.02,0,0,0,0,6.01,0,6.01,0,264.52,0,0,0,0,0,6.01,0,12.02,12.02,6.01,66.13,0,36.07,18.04,36.07,0,0,6.01,12.02,12.02,0,0,0,0,0,0,0,30.06,12.02,12.02,12.02,0,30.06,0,0,6.01,0,0,0,0,6.01,0,0,0,0,0,0,0,0,0,0
