MESOZONE,orig_total,adj_total,abs_diff
250250813002,742.0,3093.0,2351.0
250250813003,686.0,572.0,-114.0
250250814001,87.0,331.0,244.0
250250814002,107.0,359.0,252.0
250250814003,765.0,1718.0,953.0
250250815001,30.0,168.0,138.0
250250815002,39.0,302.0,263.0
250250817001,8.0,624.0,616.0
250250817002,292.0,531.0,239.0
250250817003,105.0,441.0,336.0
250250817004,118.0,266.0,148.0
250250817005,305.0,641.0,336.0
250250818001,47.0,385.0,338.0
250250818002,20.0,108.0,88.0
250250818003,150.0,1044.0,894.0
250250819001,208.0,777.0,569.0
250250819002,7.0,86.0,79.0
250250819003,80.0,364.0,284.0
250250819004,17.0,132.0,115.0
250250820001,357.0,503.0,146.0
250250820002,82.0,170.0,88.0
250250820003,22.0,479.0,457.0
250250821001,53.0,372.0,319.0
250250821002,67.0,328.0,261.0
250250821003,46.0,159.0,113.0
250250901001,33.0,609.0,576.0
250250901002,19.0,171.0,152.0
250250901003,114.0,316.0,202.0
250250901004,12.0,257.0,245.0
250250901005,11.0,85.0,74.0
250250902001,105.0,1178.0,1073.0
250250902002,127.0,361.0,234.0
250250902003,319.0,326.0,7.0
250250903001,19.0,946.0,927.0
250250903002,26.0,355.0,329.0
250250903003,51.0,168.0,117.0
250250904001,18.0,368.0,350.0
250250904002,109.0,209.0,100.0
250250904003,57.0,125.0,68.0
250250904004,30.0,116.0,86.0
250250906001,44.0,324.0,280.0
250250906002,542.0,1130.0,588.0
250250907001,915.0,1840.0,925.0
250250907002,118.0,242.0,124.0
250250907003,80.0,465.0,385.0
250250907004,2771.0,5801.0,3030.0
250250909011,394.0,2129.0,1735.0
250250909012,7403.0,5675.0,-1728.0
250250910011,244.0,3682.0,3438.0
250250910012,877.0,1753.0,876.0
250250910013,13.0,286.0,273.0
250250910014,1790.0,7262.0,5472.0
250250911001,139.0,235.0,96.0
250250911002,47.0,374.0,327.0
250250911003,99.0,166.0,67.0
250250911004,124.0,247.0,123.0
250250911005,31.0,98.0,67.0
250250912001,91.0,203.0,112.0
250250912002,174.0,322.0,148.0
250250912003,135.0,754.0,619.0
250250913001,149.0,794.0,645.0
250250913002,297.0,447.0,150.0
250250914001,776.0,860.0,84.0
250250914002,1344.0,233.0,-1111.0
250250915001,35.0,260.0,225.0
250250915002,55.0,363.0,308.0
250250915003,77.0,188.0,111.0
250250916001,19.0,253.0,234.0
250250916002,65.0,225.0,160.0
250250916003,530.0,1342.0,812.0
250250917001,20.0,395.0,375.0
250250917002,58.0,140.0,82.0
250250917003,14.0,276.0,262.0
250250918001,270.0,228.0,-42.0
250250918002,60.0,227.0,167.0
250250918003,231.0,487.0,256.0
250250919001,17.0,442.0,425.0
250250919002,32.0,251.0,219.0
250250919003,27.0,242.0,215.0
250250919004,32.0,160.0,128.0
250250920001,130.0,429.0,299.0
250250920002,82.0,267.0,185.0
250250920003,109.0,183.0,74.0
250250920004,17.0,115.0,98.0
250250921011,1696.0,1517.0,-179.0
250250921012,1126.0,1721.0,595.0
250250921013,1339.0,2417.0,1078.0
250250921014,477.0,1336.0,859.0
250250921015,299.0,516.0,217.0
250250922001,381.0,1728.0,1347.0
250250922002,29.0,262.0,233.0
250250922003,94.0,636.0,542.0
250250922004,152.0,288.0,136.0
250250923001,163.0,706.0,543.0
250250923002,149.0,194.0,45.0
250250923003,13.0,130.0,117.0
250250923004,7.0,120.0,113.0
250250924001,15.0,456.0,441.0
250250924002,67.0,159.0,92.0
250250924003,87.0,243.0,156.0
250250924004,196.0,702.0,506.0
250250924005,34.0,137.0,103.0
250251001001,329.0,245.0,-84.0
250251001002,23.0,327.0,304.0
250251001003,348.0,325.0,-23.0
250251001004,108.0,847.0,739.0
250251001005,42.0,407.0,365.0
250251001006,82.0,264.0,182.0
250251001007,25.0,367.0,342.0
250251002001,20.0,316.0,296.0
250251002002,12.0,223.0,211.0
250251002003,34.0,251.0,217.0
250251003001,84.0,1481.0,1397.0
250251003002,15.0,46.0,31.0
250251003003,32.0,143.0,111.0
250251003004,53.0,226.0,173.0
250251004001,228.0,865.0,637.0
250251004002,313.0,329.0,16.0
250251004003,23.0,290.0,267.0
250251004004,53.0,149.0,96.0
250251005001,110.0,1649.0,1539.0
250251005002,92.0,323.0,231.0
250251005003,40.0,456.0,416.0
250251005004,45.0,403.0,358.0
250251005005,449.0,792.0,343.0
250251006011,249.0,1122.0,873.0
250251006012,26.0,197.0,171.0
250251006013,106.0,79.0,-27.0
250251006014,137.0,766.0,629.0
250251006031,1362.0,1662.0,300.0
250251006032,1129.0,922.0,-207.0
250251007001,33.0,1027.0,994.0
250251007002,526.0,1261.0,735.0
250251007003,252.0,568.0,316.0
250251007004,306.0,616.0,310.0
250251007005,97.0,132.0,35.0
250251008001,52.0,279.0,227.0
250251008002,7.0,134.0,127.0
250251008003,95.0,186.0,91.0
250251008004,219.0,2326.0,2107.0
250251008005,1605.0,2027.0,422.0
250251008006,117.0,277.0,160.0
250251009001,3.0,251.0,248.0
250251009002,292.0,818.0,526.0
250251009003,254.0,404.0,150.0
250251009004,128.0,343.0,215.0
250251009005,209.0,233.0,24.0
250251010011,6.0,516.0,510.0
250251010012,5.0,274.0,269.0
250251010013,147.0,2455.0,2308.0
250251010014,521.0,614.0,93.0
250251010015,32.0,134.0,102.0
250251010016,11.0,165.0,154.0
250251010021,19.0,166.0,147.0
250251010022,56.0,509.0,453.0
250251010023,291.0,663.0,372.0
250251011011,34.0,267.0,233.0
250251011012,69.0,403.0,334.0
250251011013,121.0,163.0,42.0
250251011021,112.0,565.0,453.0
250251011022,69.0,234.0,165.0
250251011023,122.0,327.0,205.0
250251011024,16.0,180.0,164.0
250251101031,113.0,816.0,703.0
250251101032,109.0,917.0,808.0
250251101033,753.0,2097.0,1344.0
250251101034,784.0,380.0,-404.0
250251101035,147.0,357.0,210.0
250251101036,3.0,132.0,129.0
250251101037,26.0,108.0,82.0
250251102011,149.0,1763.0,1614.0
250251103011,447.0,626.0,179.0
250251103012,40.0,275.0,235.0
250251104011,23.0,132.0,109.0
250251104012,211.0,1337.0,1126.0
250251104031,18.0,195.0,177.0
250251104032,18.0,503.0,485.0
250251104033,32.0,93.0,61.0
250251104034,10.0,73.0,63.0
250251104035,11.0,265.0,254.0
250251105011,108.0,478.0,370.0
250251105012,67.0,307.0,240.0
250251105013,25.0,154.0,129.0
250251105021,454.0,1652.0,1198.0
250251105022,352.0,6547.0,6195.0
250251105023,89.0,244.0,155.0
250251106011,408.0,4892.0,4484.0
250251106012,27.0,477.0,450.0
250251106071,30.0,220.0,190.0
250251106072,152.0,389.0,237.0
250251106073,234.0,749.0,515.0
250251106074,2198.0,1674.0,-524.0
250251201031,607.0,1654.0,1047.0
250251201041,12.0,454.0,442.0
250251201042,21.0,190.0,169.0
250251201043,173.0,172.0,-1.0
250251201051,1889.0,4858.0,2969.0
250251201052,170.0,481.0,311.0
250251201053,27.0,812.0,785.0
250251202011,188.0,1543.0,1355.0
250251202012,735.0,2181.0,1446.0
250251202013,183.0,1933.0,1750.0
250251203011,105.0,1947.0,1842.0
250251203012,14.0,204.0,190.0
250251203013,505.0,445.0,-60.0
250251203014,897.0,1668.0,771.0
250251204001,108.0,586.0,478.0
250251204002,16.0,180.0,164.0
250251204003,594.0,629.0,35.0
250251204004,511.0,655.0,144.0
250251204005,612.0,626.0,14.0
250251205001,91.0,692.0,601.0
250251205002,51.0,168.0,117.0
250251205003,42.0,143.0,101.0
250251206001,57.0,337.0,280.0
250251206002,37.0,251.0,214.0
250251206003,63.0,274.0,211.0
250251207001,4831.0,1750.0,-3081.0
250251207002,71.0,174.0,103.0
250251301001,77.0,231.0,154.0
250251301002,684.0,1128.0,444.0
250251301003,53.0,347.0,294.0
250251301004,16.0,734.0,718.0
250251301005,12.0,727.0,715.0
250251301006,226.0,677.0,451.0
250251301007,15.0,168.0,153.0
250251302001,31.0,318.0,287.0
250251302002,282.0,308.0,26.0
250251302003,880.0,1825.0,945.0
250251302004,127.0,417.0,290.0
250251302005,38.0,168.0,130.0
250251303001,46.0,239.0,193.0
250251303002,157.0,1250.0,1093.0
250251303003,355.0,566.0,211.0
250251303004,14.0,179.0,165.0
250251303005,126.0,442.0,316.0
250251304021,392.0,1496.0,1104.0
250251304022,1510.0,10380.0,8870.0
250251304023,403.0,566.0,163.0
250251304024,11.0,208.0,197.0
250251304025,50.0,167.0,117.0
250251304041,402.0,1298.0,896.0
250251304042,25.0,166.0,141.0
250251304043,40.0,85.0,45.0
250251304061,103.0,277.0,174.0
250251304062,157.0,976.0,819.0
250251304063,148.0,313.0,165.0
250251401021,22.0,448.0,426.0
250251401022,658.0,3135.0,2477.0
250251401023,711.0,955.0,244.0
250251401024,48.0,190.0,142.0
250251401051,78.0,749.0,671.0
250251401052,347.0,943.0,596.0
250251401061,140.0,252.0,112.0
250251401062,38.0,32.0,-6.0
250251401071,88.0,723.0,635.0
250251401072,11.0,116.0,105.0
250251402011,487.0,2727.0,2240.0
250251402012,812.0,674.0,-138.0
250251402021,21.0,78.0,57.0
250251402022,78.0,212.0,134.0
250251402023,27.0,623.0,596.0
250251402024,195.0,515.0,320.0
250251402025,10.0,151.0,141.0
250251403001,241.0,436.0,195.0
250251403002,273.0,887.0,614.0
250251403003,857.0,1424.0,567.0
250251403004,49.0,244.0,195.0
250251403005,141.0,644.0,503.0
250251403006,19.0,205.0,186.0
250251404001,56.0,82.0,26.0
250251404002,53.0,237.0,184.0
250251404003,113.0,297.0,184.0
250251404004,63.0,75.0,12.0
250251404005,85.0,180.0,95.0
250251404006,446.0,644.0,198.0
250251404007,29.0,146.0,117.0
250251601011,8.0,265.0,257.0
250251601012,102.0,3029.0,2927.0
250251601013,641.0,664.0,23.0
250251601014,122.0,153.0,31.0
250251601015,64.0,500.0,436.0
250251602001,198.0,1424.0,1226.0
250251602002,552.0,1335.0,783.0
250251602003,207.0,294.0,87.0
250251603001,598.0,1056.0,458.0
250251603002,340.0,786.0,446.0
250251604001,7298.0,16051.0,8753.0
250251604002,2066.0,1582.0,-484.0
250251605011,29.0,138.0,109.0
250251605012,34.0,914.0,880.0
250251605013,30.0,115.0,85.0
250251605014,29.0,126.0,97.0
250251605015,51.0,297.0,246.0
250251605021,1991.0,3287.0,1296.0
250251605022,334.0,846.0,512.0
250251605023,54.0,194.0,140.0
250251606011,914.0,1563.0,649.0
250251606012,551.0,247.0,-304.0
250251606021,602.0,1024.0,422.0
250251606022,13.0,152.0,139.0
250251606023,40.0,153.0,113.0
250251606024,307.0,158.0,-149.0
250251606025,18.0,40.0,22.0
250251701001,125.0,540.0,415.0
250251701002,76.0,92.0,16.0
250251701003,64.0,169.0,105.0
250251701004,14.0,316.0,302.0
250251701005,17.0,184.0,167.0
250251701006,16.0,108.0,92.0
250251701007,283.0,1144.0,861.0
250251702001,108.0,371.0,263.0
250251702002,229.0,274.0,45.0
250251702003,10.0,76.0,66.0
250251702004,71.0,412.0,341.0
250251703001,101.0,301.0,200.0
250251703002,1228.0,3515.0,2287.0
250251703003,252.0,540.0,288.0
250251703004,70.0,283.0,213.0
250251703005,441.0,307.0,-134.0
250251703006,405.0,539.0,134.0
250251703007,6.0,92.0,86.0
250251704001,106.0,1055.0,949.0
250251704002,604.0,794.0,190.0
250251704003,117.0,202.0,85.0
250251704004,537.0,641.0,104.0
250251705011,278.0,2407.0,2129.0
250251705012,100.0,383.0,283.0
250251705021,106.0,244.0,138.0
250251705022,354.0,563.0,209.0
250251706011,1288.0,919.0,-369.0
250251706012,307.0,1641.0,1334.0
250251706013,723.0,542.0,-181.0
250251706014,140.0,310.0,170.0
250251707011,291.0,781.0,490.0
250251707012,140.0,302.0,162.0
250251707021,13.0,119.0,106.0
250251707022,7.0,193.0,186.0
250251707023,236.0,139.0,-97.0
250251707024,243.0,212.0,-31.0
250251707025,105.0,338.0,233.0
250251708001,26.0,277.0,251.0
250251708002,71.0,172.0,101.0
250251708003,48.0,133.0,85.0
250251708004,42.0,127.0,85.0
250251801011,64.0,477.0,413.0
250251801012,77.0,101.0,24.0
250251801013,202.0,2527.0,2325.0
250251802001,137.0,212.0,75.0
250251802002,462.0,236.0,-226.0
250251802003,391.0,1071.0,680.0
250251802004,106.0,253.0,147.0
250251803011,205.0,202.0,-3.0
250251803012,8.0,54.0,46.0
250251803013,38.0,1881.0,1843.0
250251803014,19.0,31.0,12.0
250251804001,90.0,513.0,423.0
250251804002,12.0,253.0,241.0
250251805001,43.0,150.0,107.0
250251805002,23.0,12.0,-11.0
250251805003,225.0,235.0,10.0
250251805004,10.0,307.0,297.0
250259803001,311.0,2385.0,2074.0
250259807001,1.0,92.0,91.0
250259810001,6.0,276.0,270.0
250259811003,7.0,69.0,62.0
250259811004,306.0,1234.0,928.0
250259812011,37.0,129.0,92.0
250259812021,8619.0,11273.0,2654.0
250259813002,14208.0,9297.0,-4911.0
250259815011,56.0,459.0,403.0
250259815021,996.0,1314.0,318.0
250259816001,120.0,235.0,115.0
250259818001,1575.0,296.0,-1279.0
250277001001,46.0,405.0,359.0
250277001002,178.0,378.0,200.0
250277001003,332.0,452.0,120.0
250277001004,394.0,418.0,24.0
250277001005,30.0,545.0,515.0
250277011001,643.0,1249.0,606.0
250277011002,160.0,150.0,-10.0
250277011003,409.0,319.0,-90.0
250277011004,281.0,1109.0,828.0
250277011005,33.0,72.0,39.0
250277011006,318.0,269.0,-49.0
250277022001,89.0,292.0,203.0
250277022002,82.0,241.0,159.0
250277031001,891.0,717.0,-174.0
250277031002,153.0,287.0,134.0
250277031003,369.0,1728.0,1359.0
250277032001,34.0,639.0,605.0
250277032002,685.0,758.0,73.0
250277032003,301.0,594.0,293.0
250277033001,694.0,1173.0,479.0
250277033002,327.0,1798.0,1471.0
250277042001,222.0,471.0,249.0
250277042002,128.0,245.0,117.0
250277051001,12.0,273.0,261.0
250277051002,330.0,743.0,413.0
250277051003,577.0,1195.0,618.0
250277051004,204.0,517.0,313.0
250277051005,202.0,778.0,576.0
250277061001,252.0,655.0,403.0
250277061002,76.0,420.0,344.0
250277071001,499.0,881.0,382.0
250277071002,746.0,1267.0,521.0
250277071003,73.0,322.0,249.0
250277072001,943.0,2207.0,1264.0
250277073001,368.0,475.0,107.0
250277073002,949.0,3072.0,2123.0
250277073003,840.0,894.0,54.0
250277074001,87.0,426.0,339.0
250277074002,320.0,178.0,-142.0
250277074003,60.0,252.0,192.0
250277075001,1729.0,3337.0,1608.0
250277075002,1038.0,2029.0,991.0
250277075003,895.0,979.0,84.0
250277081001,1464.0,1704.0,240.0
250277081002,13.0,1050.0,1037.0
250277081003,620.0,1171.0,551.0
250277081004,63.0,583.0,520.0
250277081005,440.0,830.0,390.0
250277091001,79.0,1222.0,1143.0
250277091002,15.0,95.0,80.0
250277091003,248.0,435.0,187.0
250277092011,55.0,481.0,426.0
250277092012,21.0,177.0,156.0
250277092013,1007.0,1047.0,40.0
250277092014,763.0,1794.0,1031.0
250277092021,3518.0,3595.0,77.0
250277092022,573.0,1234.0,661.0
250277092023,459.0,719.0,260.0
250277094001,1606.0,1749.0,143.0
250277094002,185.0,837.0,652.0
250277095011,1669.0,2201.0,532.0
250277095021,619.0,731.0,112.0
250277095022,219.0,1032.0,813.0
250277095023,116.0,389.0,273.0
250277096001,960.0,3239.0,2279.0
250277096002,259.0,2594.0,2335.0
250277096003,4299.0,4032.0,-267.0
250277097011,307.0,439.0,132.0
250277097012,750.0,1109.0,359.0
250277097013,16.0,433.0,417.0
250277097014,588.0,1453.0,865.0
250277097015,260.0,623.0,363.0
250277097021,1327.0,2988.0,1661.0
250277097022,340.0,1286.0,946.0
250277101001,1674.0,2180.0,506.0
250277101002,1084.0,2216.0,1132.0
250277101003,430.0,604.0,174.0
250277101004,191.0,484.0,293.0
250277102001,106.0,381.0,275.0
250277102002,399.0,466.0,67.0
250277102003,202.0,635.0,433.0
250277102004,58.0,122.0,64.0
250277102005,173.0,575.0,402.0
250277102006,92.0,608.0,516.0
250277103001,146.0,1088.0,942.0
250277103002,2131.0,2175.0,44.0
250277104001,241.0,766.0,525.0
250277104002,9.0,321.0,312.0
250277105001,15.0,206.0,191.0
250277105002,107.0,329.0,222.0
250277105003,39.0,230.0,191.0
250277106001,134.0,356.0,222.0
250277106002,696.0,358.0,-338.0
250277106003,143.0,349.0,206.0
250277106004,52.0,402.0,350.0
250277106005,280.0,610.0,330.0
250277107001,710.0,1755.0,1045.0
250277107002,1315.0,2582.0,1267.0
250277108001,99.0,495.0,396.0
250277108002,72.0,509.0,437.0
250277108003,405.0,799.0,394.0
250277110001,202.0,630.0,428.0
250277110002,131.0,683.0,552.0
250277110003,25.0,165.0,140.0
250277111001,1067.0,729.0,-338.0
250277111002,494.0,2418.0,1924.0
250277121011,94.0,440.0,346.0
250277121012,574.0,925.0,351.0
250277121013,597.0,1006.0,409.0
250277121014,582.0,1256.0,674.0
250277121021,506.0,781.0,275.0
250277121022,63.0,209.0,146.0
250277131001,911.0,2868.0,1957.0
250277131002,285.0,229.0,-56.0
250277131003,303.0,257.0,-46.0
250277131004,1635.0,857.0,-778.0
250277151001,591.0,3908.0,3317.0
250277151002,930.0,1080.0,150.0
250277161001,23.0,501.0,478.0
250277161002,35.0,2885.0,2850.0
250277161003,184.0,1035.0,851.0
250277161004,61.0,274.0,213.0
250277161005,326.0,368.0,42.0
250277162001,378.0,1222.0,844.0
250277162002,1056.0,1069.0,13.0
250277163001,62.0,323.0,261.0
250277163002,151.0,169.0,18.0
250277163003,2062.0,2145.0,83.0
250277171001,77.0,144.0,67.0
250277171002,354.0,1361.0,1007.0
250277181001,593.0,1642.0,1049.0
250277181002,449.0,697.0,248.0
250277181003,151.0,208.0,57.0
250277181004,285.0,739.0,454.0
250277191001,1450.0,2361.0,911.0
250277191002,421.0,1155.0,734.0
250277191003,122.0,821.0,699.0
250277191004,321.0,518.0,197.0
250277201001,311.0,882.0,571.0
250277201002,589.0,592.0,3.0
250277211011,145.0,400.0,255.0
250277211021,305.0,1592.0,1287.0
250277211022,866.0,537.0,-329.0
250277211023,171.0,720.0,549.0
250277221001,120.0,1081.0,961.0
250277221002,344.0,418.0,74.0
250277221003,723.0,1591.0,868.0
250277221004,42.0,105.0,63.0
250277231001,321.0,903.0,582.0
250277231002,178.0,143.0,-35.0
250277231003,229.0,437.0,208.0
250277241001,70.0,787.0,717.0
250277241002,102.0,252.0,150.0
250277241003,815.0,1044.0,229.0
250277251001,26.0,535.0,509.0
250277251002,124.0,234.0,110.0
250277251003,116.0,128.0,12.0
250277251004,436.0,439.0,3.0
250277251005,99.0,799.0,700.0
250277261001,400.0,838.0,438.0
250277261002,681.0,1761.0,1080.0
250277261003,27.0,349.0,322.0
250277261004,789.0,589.0,-200.0
250277261005,89.0,623.0,534.0
250277262001,85.0,320.0,235.0
250277262002,353.0,786.0,433.0
250277262003,108.0,211.0,103.0
250277262004,35.0,371.0,336.0
250277262005,243.0,532.0,289.0
250277271001,576.0,826.0,250.0
250277271002,37.0,124.0,87.0
250277271003,258.0,873.0,615.0
250277281001,434.0,1085.0,651.0
250277281002,503.0,546.0,43.0
250277281003,221.0,939.0,718.0
250277282001,5.0,129.0,124.0
250277282002,8.0,100.0,92.0
250277282003,15.0,119.0,104.0
250277282004,252.0,322.0,70.0
250277283001,110.0,541.0,431.0
250277283002,1738.0,2040.0,302.0
250277283003,509.0,466.0,-43.0
250277284001,56.0,337.0,281.0
250277284002,176.0,357.0,181.0
250277284003,63.0,593.0,530.0
250277291001,1711.0,2602.0,891.0
250277291002,50.0,901.0,851.0
250277291003,416.0,921.0,505.0
250277292001,399.0,825.0,426.0
250277292002,1009.0,1399.0,390.0
250277292003,343.0,1192.0,849.0
250277301001,261.0,378.0,117.0
250277301002,702.0,898.0,196.0
250277301003,1204.0,3171.0,1967.0
250277301004,57.0,608.0,551.0
250277301005,211.0,1635.0,1424.0
250277302001,892.0,1701.0,809.0
250277302002,249.0,819.0,570.0
250277302003,19.0,140.0,121.0
250277302004,12.0,292.0,280.0
250277302005,44.0,381.0,337.0
250277302006,33.0,385.0,352.0
250277303001,1210.0,803.0,-407.0
250277303002,1607.0,2338.0,731.0
250277303003,5.0,633.0,628.0
250277303004,17.0,338.0,321.0
250277303005,215.0,839.0,624.0
250277304011,30.0,579.0,549.0
250277304012,2836.0,4405.0,1569.0
250277304013,278.0,683.0,405.0
250277304014,201.0,836.0,635.0
250277304021,589.0,1931.0,1342.0
250277304022,154.0,850.0,696.0
250277305001,406.0,1817.0,1411.0
250277305002,2922.0,6818.0,3896.0
250277305003,2928.0,7377.0,4449.0
250277306001,210.0,1182.0,972.0
250277306002,332.0,1103.0,771.0
250277306003,22.0,147.0,125.0
250277306004,894.0,1462.0,568.0
250277306005,519.0,1134.0,615.0
250277307001,807.0,1203.0,396.0
250277307002,9.0,213.0,204.0
250277307003,6.0,288.0,282.0
250277307004,1449.0,1010.0,-439.0
250277307005,24.0,162.0,138.0
250277307006,74.0,386.0,312.0
250277308011,38.0,267.0,229.0
250277308012,125.0,414.0,289.0
250277308013,64.0,278.0,214.0
250277308021,55.0,258.0,203.0
250277308022,273.0,1047.0,774.0
250277309011,87.0,344.0,257.0
250277309012,62.0,475.0,413.0
250277309013,141.0,662.0,521.0
250277309021,1025.0,997.0,-28.0
250277309022,68.0,139.0,71.0
250277309023,39.0,389.0,350.0
250277310011,671.0,3191.0,2520.0
250277310021,176.0,298.0,122.0
250277310022,188.0,682.0,494.0
250277310023,364.0,762.0,398.0
250277310024,92.0,238.0,146.0
250277311011,219.0,291.0,72.0
250277311012,99.0,251.0,152.0
250277311013,516.0,938.0,422.0
250277311014,32.0,377.0,345.0
250277311021,121.0,438.0,317.0
250277311022,477.0,839.0,362.0
250277311023,211.0,653.0,442.0
250277312021,1562.0,2261.0,699.0
250277312031,529.0,893.0,364.0
250277312032,156.0,346.0,190.0
250277312033,90.0,289.0,199.0
250277312034,218.0,538.0,320.0
250277312041,211.0,823.0,612.0
250277312042,122.0,400.0,278.0
250277313001,48.0,293.0,245.0
250277313002,378.0,790.0,412.0
250277313003,212.0,759.0,547.0
250277314001,196.0,710.0,514.0
250277314002,58.0,463.0,405.0
250277314003,207.0,618.0,411.0
250277314004,1764.0,1865.0,101.0
250277314005,331.0,888.0,557.0
250277315001,3748.0,642.0,-3106.0
250277315002,77.0,307.0,230.0
250277315003,144.0,761.0,617.0
250277315004,65.0,418.0,353.0
250277315005,1039.0,1812.0,773.0
250277316001,531.0,1078.0,547.0
250277316002,121.0,407.0,286.0
250277316003,1325.0,1703.0,378.0
250277316004,538.0,1867.0,1329.0
250277316005,176.0,757.0,581.0
250277316006,1715.0,1202.0,-513.0
250277317001,14658.0,36147.0,21489.0
250277317002,1236.0,4278.0,3042.0
250277318001,252.0,461.0,209.0
250277318002,454.0,861.0,407.0
250277318003,287.0,237.0,-50.0
250277318004,100.0,520.0,420.0
250277318005,14.0,143.0,129.0
250277318006,2204.0,3103.0,899.0
250277319001,12865.0,7590.0,-5275.0
250277319002,175.0,927.0,752.0
250277319003,459.0,1194.0,735.0
250277319004,105.0,1311.0,1206.0
