ORIG_CFS_AREA,DEST_CFS_AREA,orig_FAFID,dest_FAFID,Distance
48-99999,11-47900,489,111,1337.866667
48-99999,12-300,489,121,992.8181818
48-99999,12-370,489,122,1215.710843
48-99999,12-422,489,123,1089.428571
48-99999,12-45300,489,124,1033.169935
48-99999,12-99999,489,129,1012.805085
48-99999,13-122,489,131,827.2094241
48-99999,13-496,489,132,933.0416667
48-99999,13-99999,489,139,945.5424837
48-99999,16-99999,489,160,1403.5125
48-99999,17-176,489,171,1010.025882
48-99999,17-476,489,172,639.8636364
48-99999,17-99999,489,179,895.2629482
48-99999,18-176,489,181,1266.948276
48-99999,18-258,489,183,1102.25
48-99999,18-294,489,182,988.3983051
48-99999,18-99999,489,189,994.1636364
48-99999,19-99999,489,190,848.6814159
48-99999,20-312,489,201,606.4090909
48-99999,20-556,489,202,459.1904762
48-99999,20-99999,489,209,404.8884615
48-99999,21-178,489,211,915.8076923
48-99999,21-350,489,212,936.025641
48-99999,21-99999,489,219,859.8934426
48-99999,22-12940,489,221,422.46875
48-99999,22-324,489,222,281.9230769
48-99999,22-406,489,223,450.1836735
48-99999,22-99999,489,229,242.75
48-99999,23-99999,489,230,1938.05
48-99999,24-12580,489,241,1420.04878
48-99999,24-47900,489,242,1362.734694
48-99999,24-99999,489,249,1402.026316
48-99999,25-148,489,251,1700.81
48-99999,25-99999,489,259,1705.472222
48-99999,26-220,489,261,1423.878661
48-99999,26-266,489,262,1189.147541
48-99999,26-99999,489,269,1183.189394
48-99999,27-378,489,271,1044.567376
48-99999,27-99999,489,279,1233.684685
48-99999,28-99999,489,280,492.5214106
48-99999,29-312,489,291,621.2190476
48-99999,29-476,489,292,761.8313253
48-99999,29-99999,489,299,566.3108108
48-99999,30-99999,489,300,1381.363636
48-99999,31-420,489,311,732.7352941
48-99999,31-99999,489,319,677
48-99999,32-332,489,321,1129.381818
48-99999,32-99999,489,329,1603.918605
48-99999,33-148,489,331,1681.387097
48-99999,33-99999,489,339,1783.5
48-99999,34-408,489,341,1589.123016
48-99999,34-428,489,342,1488.126582
48-99999,35-99999,489,350,282.0309156
48-99999,36-104,489,361,1582.8
48-99999,36-160,489,362,1456.513514
48-99999,36-408,489,363,1594.476027
48-99999,36-464,489,364,1423.956522
48-99999,36-99999,489,369,1503.472222
48-99999,37-172,489,371,1105.884956
48-99999,37-268,489,372,1160.192982
48-99999,37-450,489,373,1202.97619
48-99999,37-99999,489,379,1128.296774
48-99999,38-99999,489,380,1189.699029
48-99999,39-178,489,391,1107.188889
48-99999,39-184,489,392,1253.745763
48-99999,39-198,489,393,1149.208
48-99999,39-212,489,394,1114.15
48-99999,39-99999,489,399,1198.318471
48-99999,40-416,489,401,303.9430894
48-99999,40-538,489,402,393.187234
48-99999,40-99999,489,409,195.0251397
48-99999,41-440,489,411,1957.617886
48-99999,41-99999,489,419,1755.434783
48-99999,42-408,489,423,1439.76087
48-99999,42-428,489,421,1472.426471
48-99999,42-430,489,422,1237.816901
48-99999,42-99999,489,429,1387.802469
48-99999,44-148,489,441,1712.941176
48-99999,45-16700,489,451,1050.83871
48-99999,45-273,489,452,1055.407407
48-99999,45-99999,489,459,1039.436364
48-99999,46-99999,489,460,936.3278689
48-99999,47-314,489,473,819.3965517
48-99999,47-368,489,471,611.5
48-99999,47-400,489,472,794.3043478
48-99999,47-99999,489,479,785.8
48-99999,48-12420,489,481,142.9832182
48-99999,48-13140,489,482,187.76
48-99999,48-204,489,483,274.6328671
48-99999,48-206,489,484,197.25883
48-99999,48-238,489,485,573.1603376
48-99999,48-288,489,486,205.6608187
48-99999,48-29700,489,487,248.7555556
48-99999,48-41700,489,488,176.9091837
48-99999,48-99999,489,489,53.37115068
48-99999,49-482,489,491,1232.727273
48-99999,49-99999,489,499,977.5609756
48-99999,50-99999,489,500,1690.041667
48-99999,51-40060,489,511,1210.22449
48-99999,51-47900,489,513,1291.764045
48-99999,51-545,489,512,1312.078125
48-99999,51-99999,489,519,1237.277778
48-99999,53-440,489,532,1679.461538
48-99999,53-500,489,531,1997.680608
48-99999,53-99999,489,539,1698.5
48-99999,54-99999,489,540,1187.16
48-99999,55-376,489,551,1104.664474
48-99999,55-99999,489,559,1032.022989
48-99999,56-99999,489,560,969.8292683
49-482,01-142,491,11,1579.4
49-482,01-380,491,12,1865.904762
49-482,01-99999,491,19,1624.752577
49-482,02-99999,491,20,2046
49-482,04-38060,491,41,605.0620915
49-482,04-536,491,42,724.3100775
49-482,04-99999,491,49,520.5555556
49-482,05-99999,491,50,1135.756757
49-482,06-260,491,65,664.3214286
49-482,06-348,491,61,624.2788896
49-482,06-41740,491,63,649.7151335
49-482,06-472,491,62,580.5729927
49-482,06-488,491,64,644.1056604
49-482,06-99999,491,69,650.6366048
49-482,08-216,491,81,451.8577586
49-482,08-99999,491,89,390.0242537
49-482,09-25540,491,91,2085.186047
49-482,09-408,491,92,2054.870968
49-482,09-99999,491,99,2090.571429
49-482,10-428,491,101,2010.416667
49-482,10-99999,491,109,1985
49-482,11-47900,491,111,1886.227273
49-482,12-300,491,121,1963.323529
49-482,12-370,491,122,2090.823529
49-482,12-422,491,123,2004.879195
49-482,12-45300,491,124,1973.711111
49-482,12-99999,491,129,1907.198238
49-482,13-122,491,131,1666.625551
49-482,13-496,491,132,1892.35
49-482,13-99999,491,139,1719.511111
49-482,16-99999,491,160,259.1056126
49-482,17-176,491,171,1299.933333
49-482,17-476,491,172,1222.133333
49-482,17-99999,491,179,1256.686567
49-482,18-176,491,181,1346.6
49-482,18-258,491,183,1463.142857
49-482,18-294,491,182,1430.496732
49-482,18-99999,491,189,1409.136986
49-482,19-99999,491,190,1024.809091
49-482,20-312,491,201,983.2987013
49-482,20-556,491,202,979.5403226
49-482,20-99999,491,209,831.4022989
49-482,21-178,491,211,1556.90566
49-482,21-350,491,212,1512.675439
49-482,21-99999,491,219,1482.962025
49-482,22-12940,491,221,1526.347826
49-482,22-324,491,222,1457.777778
49-482,22-406,491,223,1487.270833
49-482,22-99999,491,229,1306.8125
49-482,23-99999,491,230,2149.962963
49-482,24-12580,491,241,1902.915966
49-482,24-47900,491,242,1886.792208
49-482,24-99999,491,249,1939.459459
49-482,25-148,491,251,2157.065744
49-482,25-99999,491,259,2107.315789
49-482,26-220,491,261,1531.643777
49-482,26-266,491,262,1437.351351
49-482,26-99999,491,269,1475.143678
49-482,27-378,491,271,1085.194215
49-482,27-99999,491,279,1065.906977
49-482,28-99999,491,280,1492.291667
49-482,29-312,491,291,996.8
49-482,29-476,491,292,1206.725806
49-482,29-99999,491,299,1113.18
49-482,30-99999,491,300,488.0845865
49-482,31-420,491,311,886.6144578
49-482,31-99999,491,319,753.9555556
49-482,32-332,491,321,396.4013158
49-482,32-99999,491,329,368.0200893
49-482,33-148,491,331,2155.948276
49-482,33-99999,491,339,2097.142857
49-482,34-408,491,341,2000.770171
49-482,34-428,491,342,2008.875
49-482,35-99999,491,350,570.7692308
49-482,36-104,491,361,2030.061224
49-482,36-160,491,362,1767.822222
49-482,36-408,491,363,2014.363431
49-482,36-464,491,364,1809.670588
49-482,36-99999,491,369,1890.123894
49-482,37-172,491,371,1802.918919
49-482,37-268,491,372,1761.288889
49-482,37-450,491,373,1878.813187
49-482,37-99999,491,379,1868.946667
49-482,38-99999,491,380,868.5857143
49-482,39-178,491,391,1536.586207
49-482,39-184,491,392,1634.84
49-482,39-198,491,393,1606.58871
49-482,39-212,491,394,1521.258065
49-482,39-99999,491,399,1566.32967
49-482,40-416,491,401,952.5714286
49-482,40-538,491,402,1044.41791
49-482,40-99999,491,409,938.106383
49-482,41-440,491,411,691.65
49-482,41-99999,491,419,594.2604167
49-482,42-408,491,423,1962.862069
49-482,42-428,491,421,1952.765101
49-482,42-430,491,422,1737.992701
49-482,42-99999,491,429,1873.616162
49-482,44-148,491,441,2170.545455
49-482,45-16700,491,451,1902.515152
49-482,45-273,491,452,1793.274194
49-482,45-99999,491,459,1848.180723
49-482,46-99999,491,460,750.03125
49-482,47-314,491,473,1641.9375
49-482,47-368,491,471,1374.395833
49-482,47-400,491,472,1458.75641
49-482,47-99999,491,479,1571.587719
49-482,48-12420,491,481,1189.333333
49-482,48-13140,491,482,1406.541667
49-482,48-204,491,483,1263.9375
49-482,48-206,491,484,1070.53322
49-482,48-238,491,485,739.8372093
49-482,48-288,491,486,1263.589286
49-482,48-29700,491,487,1292.923077
49-482,48-41700,491,488,1163.92233
49-482,48-99999,491,489,1090.955645
49-482,49-482,491,491,18.63988689
49-482,49-99999,491,499,162.6501726
49-482,50-99999,491,500,2058.805556
49-482,51-40060,491,511,1968.18
49-482,51-47900,491,513,1888.221239
49-482,51-545,491,512,1991.480769
49-482,51-99999,491,519,1809.566667
49-482,53-440,491,532,680.2280702
49-482,53-500,491,531,744.7386635
49-482,53-99999,491,539,663.1395349
49-482,54-99999,491,540,1715.031746
49-482,55-376,491,551,1304.048
49-482,55-99999,491,559,1270.319249
49-482,56-99999,491,560,254.6020202
49-99999,01-142,499,11,1470.466667
49-99999,01-380,499,12,1535.25
49-99999,01-99999,499,19,1546.53125
49-99999,02-99999,499,20,2161.6
49-99999,04-38060,499,41,469.3509615
49-99999,04-536,499,42,563.6190476
49-99999,04-99999,499,49,256.5625
49-99999,05-99999,499,50,1193.233333
49-99999,06-260,499,65,599.6774194
49-99999,06-348,499,61,479.0982839
49-99999,06-41740,499,63,553.9038462
49-99999,06-472,499,62,582.3614458
49-99999,06-488,499,64,636.8428184
49-99999,06-99999,499,69,615.6736842
49-99999,08-216,499,81,504.5981308
49-99999,08-99999,499,89,335.0225564
49-99999,09-25540,499,91,2096.518519
49-99999,09-408,499,92,2059.8125
49-99999,09-99999,499,99,2028
49-99999,10-428,499,101,2013.461538
49-99999,10-99999,499,109,1930
49-99999,11-47900,499,111,1875.25
49-99999,12-300,499,121,1952.625
49-99999,12-370,499,122,2034.185185
49-99999,12-422,499,123,2009.088889
49-99999,12-45300,499,124,1894.452381
49-99999,12-99999,499,129,1919
49-99999,13-122,499,131,1634.370079
49-99999,13-496,499,132,1779.736842
49-99999,13-99999,499,139,1710.363636
49-99999,16-99999,499,160,221.4462541
49-99999,17-176,499,171,1315.690909
49-99999,17-476,499,172,1192.666667
49-99999,17-99999,499,179,1243.878788
49-99999,18-176,499,181,1351.125
49-99999,18-258,499,183,1515.3
49-99999,18-294,499,182,1444.333333
49-99999,18-99999,499,189,1442.611111
49-99999,19-99999,499,190,1100.15
49-99999,20-312,499,201,985.7391304
49-99999,20-556,499,202,815.6153846
49-99999,20-99999,499,209,829.3636364
49-99999,21-178,499,211,1533.733333
49-99999,21-350,499,212,1505.545455
49-99999,21-99999,499,219,1462.416667
49-99999,22-12940,499,221,1368.222222
49-99999,22-324,499,222,1396.333333
49-99999,22-406,499,223,1464.357143
49-99999,22-99999,499,229,1278.55
49-99999,23-99999,499,230,2201.583333
49-99999,24-12580,499,241,1946.580645
49-99999,24-47900,499,242,1846.52
49-99999,24-99999,499,249,1993.666667
49-99999,25-148,499,251,2142.37069
49-99999,25-99999,499,259,2098.857143
49-99999,26-220,499,261,1553.134615
49-99999,26-266,499,262,1561.333333
49-99999,26-99999,499,269,1462.675
49-99999,27-378,499,271,1094.809524
49-99999,27-99999,499,279,1077.675
49-99999,28-99999,499,280,1371
49-99999,29-312,499,291,1034.833333
49-99999,29-476,499,292,1191.083333
49-99999,29-99999,499,299,1088.088235
49-99999,30-99999,499,300,542.2377049
49-99999,31-420,499,311,936.375
49-99999,31-99999,499,319,712.4358974
49-99999,32-332,499,321,169.2304147
49-99999,32-99999,499,329,332.6805556
49-99999,33-148,499,331,2111.176471
49-99999,33-99999,499,339,2129.454545
49-99999,34-408,499,341,2017.131579
49-99999,34-428,499,342,2018.958333
49-99999,35-99999,499,350,506.2432432
49-99999,36-104,499,361,2027.214286
49-99999,36-160,499,362,1764.375
49-99999,36-408,499,363,2031.76087
49-99999,36-464,499,364,1821.416667
49-99999,36-99999,499,369,1948.086207
49-99999,37-172,499,371,1763.615385
49-99999,37-268,499,372,1818.25
49-99999,37-450,499,373,1869.9375
49-99999,37-99999,499,379,1941.674419
49-99999,38-99999,499,380,899.6756757
49-99999,39-178,499,391,1556.419355
49-99999,39-184,499,392,1698.285714
49-99999,39-198,499,393,1626.263158
49-99999,39-212,499,394,1515.076923
49-99999,39-99999,499,399,1662.782609
49-99999,40-416,499,401,964.1111111
49-99999,40-538,499,402,1003.44
49-99999,40-99999,499,409,989.0714286
49-99999,41-440,499,411,740.5416667
49-99999,41-99999,499,419,739.9438202
49-99999,42-408,499,423,2041.0625
49-99999,42-428,499,421,1969.46
49-99999,42-430,499,422,1669.86
49-99999,42-99999,499,429,1889.72449
49-99999,44-148,499,441,2161.846154
49-99999,45-16700,499,451,1874.9
49-99999,45-273,499,452,1757.052632
49-99999,45-99999,499,459,1895.045455
49-99999,46-99999,499,460,779.0333333
49-99999,47-314,499,473,1633.708333
49-99999,47-368,499,471,1435.444444
49-99999,47-400,499,472,1488.785714
49-99999,47-99999,499,479,1542
49-99999,48-12420,499,481,1103.423077
49-99999,48-13140,499,482,1462
49-99999,48-204,499,483,1138
49-99999,48-206,499,484,1018.331288
49-99999,48-238,499,485,700.4285714
49-99999,48-288,499,486,1317.503704
49-99999,48-29700,499,487,1315.5
49-99999,48-41700,499,488,1119.361111
49-99999,48-99999,499,489,1004.863636
49-99999,49-482,499,491,139.3282209
49-99999,49-99999,499,499,31.81807529
49-99999,50-99999,499,500,2056.1875
49-99999,51-40060,499,511,1936.5
49-99999,51-47900,499,513,1867.392857
49-99999,51-545,499,512,2043.681818
49-99999,51-99999,499,519,1778.088889
49-99999,53-440,499,532,863.8823529
49-99999,53-500,499,531,856.4384236
49-99999,53-99999,499,539,733.4421053
49-99999,54-99999,499,540,1702.590909
49-99999,55-376,499,551,1272.814815
49-99999,55-99999,499,559,1287.973684
49-99999,56-99999,499,560,258.4859155
50-99999,01-142,500,11,1084.863636
50-99999,01-380,500,12,1289.357143
50-99999,01-99999,500,19,1122.222222
50-99999,04-38060,500,41,2203.442623
50-99999,04-536,500,42,2206
50-99999,04-99999,500,49,2179.809524
50-99999,05-99999,500,50,1289.068966
50-99999,06-348,500,61,2437.25
50-99999,06-472,500,62,2433.5
50-99999,06-99999,500,69,2450.8
50-99999,08-216,500,81,1706.981308
50-99999,08-99999,500,89,1764.115942
50-99999,09-25540,500,91,174.397351
50-99999,09-408,500,92,195.1218487
50-99999,09-99999,500,99,198.15625
50-99999,10-428,500,101,357.5384615
50-99999,10-99999,500,109,385.5454545
50-99999,11-47900,500,111,467.125
50-99999,12-300,500,121,1087.702703
50-99999,12-370,500,122,1349.185484
50-99999,12-422,500,123,1186.324675
50-99999,12-45300,500,124,1273.293103
50-99999,12-99999,500,129,1250.483871
50-99999,13-122,500,131,1046.693989
50-99999,13-496,500,132,1004
50-99999,13-99999,500,139,1053.7
50-99999,16-99999,500,160,2091.617647
50-99999,17-176,500,171,827.9470199
50-99999,17-476,500,172,967.9166667
50-99999,17-99999,500,179,935.1851852
50-99999,18-176,500,181,750.6363636
50-99999,18-258,500,183,683.5217391
50-99999,18-294,500,182,776.3333333
50-99999,18-99999,500,189,783.1190476
50-99999,19-99999,500,190,1108.811111
50-99999,20-312,500,201,1248.625
50-99999,20-556,500,202,1403.272727
50-99999,20-99999,500,209,1448.055556
50-99999,21-178,500,211,740.8095238
50-99999,21-350,500,212,838.547619
50-99999,21-99999,500,219,868.6086957
50-99999,22-12940,500,221,1398.8125
50-99999,22-324,500,222,1471
50-99999,22-406,500,223,1420.689655
50-99999,22-99999,500,229,1410.375
50-99999,23-99999,500,230,187.1493506
50-99999,24-12580,500,241,417.967033
50-99999,24-47900,500,242,439.6885246
50-99999,24-99999,500,249,436.6956522
50-99999,25-148,500,251,163.8067701
50-99999,25-99999,500,259,126.44
50-99999,26-220,500,261,579.2368421
50-99999,26-266,500,262,738.7619048
50-99999,26-99999,500,269,717.9803922
50-99999,27-378,500,271,1125.630872
50-99999,27-99999,500,279,1147.014925
50-99999,28-99999,500,280,1270.326531
50-99999,29-312,500,291,1241.90625
50-99999,29-476,500,292,1008.464286
50-99999,29-99999,500,299,1108.764706
50-99999,30-99999,500,300,1866.222222
50-99999,31-420,500,311,1275.5
50-99999,31-99999,500,319,1356.8
50-99999,32-332,500,321,2277.846154
50-99999,32-99999,500,329,2379.454545
50-99999,33-148,500,331,118
50-99999,33-99999,500,339,49.85308057
50-99999,34-408,500,341,285.0473934
50-99999,34-428,500,342,318.3738318
50-99999,35-99999,500,350,1930.55814
50-99999,36-104,500,361,96.40740741
50-99999,36-160,500,362,349.6626506
50-99999,36-408,500,363,247.1861925
50-99999,36-464,500,364,274
50-99999,36-99999,500,369,159.8662791
50-99999,37-172,500,371,783.2205882
50-99999,37-268,500,372,697.8666667
50-99999,37-450,500,373,708.8705882
50-99999,37-99999,500,379,786.8888889
50-99999,38-99999,500,380,1242.285714
50-99999,39-178,500,391,689.2857143
50-99999,39-184,500,392,509.7583893
50-99999,39-198,500,393,658.5669291
50-99999,39-212,500,394,710.1025641
50-99999,39-99999,500,399,602.0434783
50-99999,40-416,500,401,1449.166667
50-99999,40-538,500,402,1379.772727
50-99999,40-99999,500,409,1498
50-99999,41-440,500,411,2398
50-99999,41-99999,500,419,2380.692308
50-99999,42-408,500,423,339.8627451
50-99999,42-428,500,421,324.4353741
50-99999,42-430,500,422,494.71
50-99999,42-99999,500,429,391.3568627
50-99999,44-148,500,441,194.4888889
50-99999,45-16700,500,451,893.4117647
50-99999,45-273,500,452,940.9534884
50-99999,45-99999,500,459,847.9259259
50-99999,46-99999,500,460,1428.363636
50-99999,47-314,500,473,921
50-99999,47-368,500,471,1197.046512
50-99999,47-400,500,472,998.25
50-99999,47-99999,500,479,963.6901408
50-99999,48-12420,500,481,1689.809524
50-99999,48-13140,500,482,1485.5
50-99999,48-204,500,483,1771.75
50-99999,48-206,500,484,1592.844156
50-99999,48-238,500,485,2283.069767
50-99999,48-288,500,486,1624.260417
50-99999,48-29700,500,487,2107.125
50-99999,48-41700,500,488,1816.230769
50-99999,48-99999,500,489,1752.971963
50-99999,49-482,500,491,2042.747126
50-99999,49-99999,500,499,2156
50-99999,50-99999,500,500,29.40551972
50-99999,51-40060,500,511,560.25
50-99999,51-47900,500,513,445.65
50-99999,51-545,500,512,547.7567568
50-99999,51-99999,500,519,716.6701031
50-99999,53-440,500,532,2406.875
50-99999,53-500,500,531,2341.707483
50-99999,53-99999,500,539,2230.947368
50-99999,54-99999,500,540,581.09375
50-99999,55-376,500,551,896.3706897
50-99999,55-99999,500,559,927.0162602
50-99999,56-99999,500,560,1772.894737
51-40060,01-142,511,11,626.2325581
51-40060,01-380,511,12,789
51-40060,01-99999,511,19,630.8365385
51-40060,04-38060,511,41,2026.140351
51-40060,04-536,511,42,2021.6
51-40060,04-99999,511,49,2141.333333
51-40060,05-99999,511,50,936.0909091
51-40060,06-260,511,65,2309
51-40060,06-348,511,61,2270.042424
51-40060,06-41740,511,63,2245.272727
51-40060,06-472,511,62,2366.833333
